track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri
Abigail,King Diamond,King Diamond,Abigail,41,45,524068,heavy metal; metal; speed metal,1987-10-21,4:50,False,https://open.spotify.com/track/1nGUPxgKc1wmWfi8OkCCic,spotify:track:1nGUPxgKc1wmWfi8OkCCic
AMATTARU,NAKISO,NAKISO,AMATTARU,33,56,165567,vocaloid,2022-08-23,2:06,False,https://open.spotify.com/track/1nUxXfKmugfU2qASMvjMGE,spotify:track:1nUxXfKmugfU2qASMvjMGE
maggot belly,awfultune,awfultune,maggot belly,43,53,378485,,2019-11-12,3:48,True,https://open.spotify.com/track/5j5Cml2i2CHoAcofXnIN7e,spotify:track:5j5Cml2i2CHoAcofXnIN7e
"Good Little Girl (feat. Donald Glover, Madeleine Martin & Roz Ryan)",Adventure Time,Adventure Time; Donald Glover; Madeleine Martin; Roz Ryan,"Adventure Time, Vol. 2 (Original Soundtrack)",55,59,570746,,2019-05-01,1:51,False,https://open.spotify.com/track/2u3hJqwkyVlgRkHR6AWboq,spotify:track:2u3hJqwkyVlgRkHR6AWboq
Bad Things (with Camila Cabello),mgk,mgk; Camila Cabello,bloom,71,80,5626284,,2017-05-12,3:59,False,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,spotify:track:1PSBzsahR2AKwLJgx8ehBj
HANAMEKANAI,NAKISO,NAKISO,HANAMEKANAI,37,56,165567,vocaloid,2021-12-10,3:36,False,https://open.spotify.com/track/3y0K4W3uepBpDVtNJPZShN,spotify:track:3y0K4W3uepBpDVtNJPZShN
fall into u,Oscar Lang,Oscar Lang,To Whom It May Concern,58,55,170578,bedroom pop,2018-08-17,3:32,False,https://open.spotify.com/track/6d2R5kZDIYs82XdxBNCiCN,spotify:track:6d2R5kZDIYs82XdxBNCiCN
Blindside,James Arthur,James Arthur,Blindside,50,81,20767536,soft pop,2023-08-04,3:31,False,https://open.spotify.com/track/5BPy4CFuroB7vFbZ6M9vES,spotify:track:5BPy4CFuroB7vFbZ6M9vES
Trouble,Frank,Frank,Life By The Hour,41,25,1356,,2003-01-01,4:49,False,https://open.spotify.com/track/0IWIN0WjfDiUZw4XNYGfdn,spotify:track:0IWIN0WjfDiUZw4XNYGfdn
blue,yung kai,yung kai,blue,86,73,1878360,,2024-08-02,3:34,False,https://open.spotify.com/track/3be9ACTxtcL6Zm4vJRUiPG,spotify:track:3be9ACTxtcL6Zm4vJRUiPG
million little reasons,Oscar Lang,Oscar Lang,To Whom It May Concern,53,55,170578,bedroom pop,2018-08-17,2:43,False,https://open.spotify.com/track/76V5f8O63L6ZvQGRhfutti,spotify:track:76V5f8O63L6ZvQGRhfutti
talk you through it (feat. FLO),kwn,kwn; FLO,with all due respect,61,65,211892,uk r&b,2025-06-20,3:06,True,https://open.spotify.com/track/0XnxrosRIxY1nKFJ7wc5Ut,spotify:track:0XnxrosRIxY1nKFJ7wc5Ut
Retry Now,NAKISO,NAKISO,Retry Now,65,56,165567,vocaloid,2025-08-02,2:02,False,https://open.spotify.com/track/7gKt5lOImlJ2bOOcrODFQY,spotify:track:7gKt5lOImlJ2bOOcrODFQY
OMAJINAI,NAKISO,NAKISO,OMAJINAI,47,56,165567,vocaloid,2023-02-06,1:57,False,https://open.spotify.com/track/15BRu3pGx0AHvID3pBZV6J,spotify:track:15BRu3pGx0AHvID3pBZV6J
Duet,Omori,Omori,"Omori (Original Game Soundtrack), Pt.3",61,62,309127,,2020-12-25,2:12,False,https://open.spotify.com/track/5RzB3KcfvZgvsWcsETVsqG,spotify:track:5RzB3KcfvZgvsWcsETVsqG
Teenage Hurt,Oscar Lang,Oscar Lang,Teenage Hurt,39,55,170578,bedroom pop,2018-01-31,4:30,False,https://open.spotify.com/track/7xueAc2nuW1NLxGgoVonS8,spotify:track:7xueAc2nuW1NLxGgoVonS8
Outside with the Cuties,Frankie Cosmos,Frankie Cosmos,Next Thing,40,57,342170,bedroom pop,2016-04-01,2:34,False,https://open.spotify.com/track/56J5dZ21WjuGKO3Z6LDIoc,spotify:track:56J5dZ21WjuGKO3Z6LDIoc
Go out and Fall in Love Tonight,Frank,Frank,Who You Are,3,25,1356,,2018-08-01,4:19,False,https://open.spotify.com/track/26O7oGKhXmPOlQKdDSmnSQ,spotify:track:26O7oGKhXmPOlQKdDSmnSQ
TV Dream,Cults,Cults,Static,46,68,1237754,,2013-10-15,1:02,False,https://open.spotify.com/track/19mZWzhbUj27oJA0cl9O9p,spotify:track:19mZWzhbUj27oJA0cl9O9p
Drift Away Omnichord,Trillian,Trillian,Drift Away Omnichord,60,51,82195,,2021-08-13,3:13,False,https://open.spotify.com/track/7ouhxQWHDAu325U6pEhT1f,spotify:track:7ouhxQWHDAu325U6pEhT1f
magic 8 ball,Cavetown,Cavetown; Frankie Cosmos,magic 8 ball,43,69,4444985,bedroom pop,2024-10-10,2:57,False,https://open.spotify.com/track/0c2p1YJtbjydKF2dbGAuyk,spotify:track:0c2p1YJtbjydKF2dbGAuyk
letting you in,awfultune,awfultune,letting you in,44,53,378485,,2019-10-28,4:14,True,https://open.spotify.com/track/2vdMfAEROdjmgT5iWYXJBr,spotify:track:2vdMfAEROdjmgT5iWYXJBr
WILDFLOWER,Billie Eilish,Billie Eilish,HIT ME HARD AND SOFT,92,92,117810821,,2024-05-17,4:21,False,https://open.spotify.com/track/3QaPy1KgI7nu9FJEQUgn6h,spotify:track:3QaPy1KgI7nu9FJEQUgn6h
Myth,Beach House,Beach House,Bloom,55,74,2774843,dream pop,2012-05-15,4:18,False,https://open.spotify.com/track/2vAts2sr7wl8NJwd8qmUEo,spotify:track:2vAts2sr7wl8NJwd8qmUEo
One More Hour,Tame Impala,Tame Impala,The Slow Rush,73,84,9333817,neo-psychedelic; indie,2020-02-14,7:12,False,https://open.spotify.com/track/0mO6oS60RST2sWmN2FKknP,spotify:track:0mO6oS60RST2sWmN2FKknP
Sappho,Frankie Cosmos,Frankie Cosmos,Next Thing,53,57,342170,bedroom pop,2016-04-01,1:52,False,https://open.spotify.com/track/5DIGt883aHs3KqWSziy4gR,spotify:track:5DIGt883aHs3KqWSziy4gR
"Dream, Ivory","Dream, Ivory","Dream, Ivory","Dream, Ivory",64,66,502173,,2017-03-09,3:08,False,https://open.spotify.com/track/6Hzle86uYcpy3QkcCmMKgE,spotify:track:6Hzle86uYcpy3QkcCmMKgE
Space Song,Beach House,Beach House,Depression Cherry,74,74,2774843,dream pop,2015-08-28,5:20,False,https://open.spotify.com/track/1ujxjsoNvh4XgS2fUNwkZ2,spotify:track:1ujxjsoNvh4XgS2fUNwkZ2
I Lean On,Palotree,Palotree,"A Love Enlightened, Everlasting Now",0,6,79,,2023-02-07,3:22,False,https://open.spotify.com/track/7f5jlgkSQOMf0UjXoPyx5u,spotify:track:7f5jlgkSQOMf0UjXoPyx5u
She Knows (feat. Amber Coffman & Cults),J. Cole,J. Cole; Cults; Amber Coffman,Born Sinner (Deluxe Version),73,84,26962594,rap,2013-06-18,4:56,True,https://open.spotify.com/track/0Fs9cdPDhptWEDJmiCbkEW,spotify:track:0Fs9cdPDhptWEDJmiCbkEW
Static,FLAVOR FOLEY,FLAVOR FOLEY,Static,65,61,82041,vocaloid,2025-05-25,4:04,False,https://open.spotify.com/track/0LM5WETPwSiXS5iqOO0Hua,spotify:track:0LM5WETPwSiXS5iqOO0Hua
"march 14, 2012",awfultune,awfultune,peace and quiet,35,53,378485,,2018-04-02,4:08,True,https://open.spotify.com/track/4XY0AxR8ExVzc2mDc5ouo5,spotify:track:4XY0AxR8ExVzc2mDc5ouo5
Spoken For,FLAVOR FOLEY,FLAVOR FOLEY,Spoken For,69,61,82041,vocaloid,2025-08-02,4:04,True,https://open.spotify.com/track/0EgXLNJJ53VKxJdJkqXIfe,spotify:track:0EgXLNJJ53VKxJdJkqXIfe
darling get up,awfultune,awfultune,unreleased demos,39,53,378485,,2019-12-17,1:52,False,https://open.spotify.com/track/5DqVAlCxiYyu6UXIOynNVI,spotify:track:5DqVAlCxiYyu6UXIOynNVI
Fool,Frankie Cosmos,Frankie Cosmos,Next Thing,72,57,342170,bedroom pop,2016-04-01,2:04,False,https://open.spotify.com/track/5Yx9t9RgATAtYoHN8gbRM0,spotify:track:5Yx9t9RgATAtYoHN8gbRM0
Master of None,Beach House,Beach House,Beach House,78,74,2774843,dream pop,2006-10-03,3:19,False,https://open.spotify.com/track/3stWWPN41byqp8loPdy92u,spotify:track:3stWWPN41byqp8loPdy92u
One Night,Damob,Damob,Dats Always My Other Brotha,20,7,95,,2017-10-23,3:46,True,https://open.spotify.com/track/40DUIjOD7sg1jPRwyRD9Z9,spotify:track:40DUIjOD7sg1jPRwyRD9Z9
red love,"Dream, Ivory","Dream, Ivory",red love,55,66,502173,,2018-03-31,3:07,False,https://open.spotify.com/track/7BB1bFKQ7sgBZ62dAsprfN,spotify:track:7BB1bFKQ7sgBZ62dAsprfN
Butcher Vanity,Vane Lily,Vane Lily; Jamie Paige; ricedeity,Butcher Vanity,72,58,77342,vocaloid,2024-03-29,3:07,True,https://open.spotify.com/track/5w5wBkH4ana9waptVsxJCq,spotify:track:5w5wBkH4ana9waptVsxJCq
welcome and goodbye,"Dream, Ivory","Dream, Ivory",welcome and goodbye,81,66,502173,,2018-03-31,2:20,False,https://open.spotify.com/track/00RLNHc2jkEjUoCUlFgPVT,spotify:track:00RLNHc2jkEjUoCUlFgPVT
げのげ,NAKISO,NAKISO; ロス,げのげ,45,56,165567,vocaloid,2021-08-23,2:36,False,https://open.spotify.com/track/6pVugwXJJQdvccC8eOYTNB,spotify:track:6pVugwXJJQdvccC8eOYTNB
Silver Soul,Beach House,Beach House,Teen Dream,60,74,2774843,dream pop,2010-01-26,4:58,False,https://open.spotify.com/track/6uz2JnWMcYfmWgJ7XEsjui,spotify:track:6uz2JnWMcYfmWgJ7XEsjui
Gilded Lily,Cults,Cults,Offering,76,68,1237754,,2022-10-26,3:32,False,https://open.spotify.com/track/3Z0qLOS0cqWKPHXkbTXmNF,spotify:track:3Z0qLOS0cqWKPHXkbTXmNF
Sequoia,No Spirit,No Spirit; Casiio,Puddles,52,62,20650,lo-fi hip hop; lo-fi; lo-fi beats,2025-09-08,2:24,False,https://open.spotify.com/track/1hOwBdJh6V6NYakn7OqSap,spotify:track:1hOwBdJh6V6NYakn7OqSap
