track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri
ESCADA DO PRÉDIO,PEDRO SAMPAIO,PEDRO SAMPAIO; Marina Sena,ASTRO,74,80,3246579,brazilian funk; funk pop; funk carioca; brazilian pop; brega funk,2024-09-04,2:17,True,https://open.spotify.com/track/4TnEIYOXZ9KBGHOIqG5Xs5,spotify:track:4TnEIYOXZ9KBGHOIqG5Xs5
Pirocada Quente,MC Jvila,MC Jvila; Mc Negão Original; DJ Dael; DJ Guh Mix,Pirocada Quente,74,77,358131,brazilian funk; trap funk; funk consciente,2025-01-28,3:15,True,https://open.spotify.com/track/2Z1DmmPWD3Lm0dWAxMfjxG,spotify:track:2Z1DmmPWD3Lm0dWAxMfjxG
Vai Cair Água - Ao Vivo,Diego & Arnaldo,Diego & Arnaldo; Zé Neto & Cristiano,RESENHA NATORA (Ao Vivo),74,69,1568926,sertanejo; sertanejo universitário; agronejo,2025-08-21,2:30,False,https://open.spotify.com/track/0qZwqMsGSClyrKzbVbRto9,spotify:track:0qZwqMsGSClyrKzbVbRto9
Largado Às Traças - Ao Vivo,Zé Neto & Cristiano,Zé Neto & Cristiano,Esquece o Mundo Lá Fora (Ao Vivo | Deluxe),74,80,23450864,sertanejo; sertanejo universitário; agronejo; arrocha,2018-07-13,3:54,False,https://open.spotify.com/track/371Up3WP7OqJNFPf0BiyUe,spotify:track:371Up3WP7OqJNFPf0BiyUe
Notificação Preferida - Ao Vivo,Zé Neto & Cristiano,Zé Neto & Cristiano,Esquece o Mundo Lá Fora (Ao Vivo | Deluxe),74,80,23450864,sertanejo; sertanejo universitário; agronejo; arrocha,2018-07-13,3:02,False,https://open.spotify.com/track/3tA0vALUwrzkTgHcm9j6oJ,spotify:track:3tA0vALUwrzkTgHcm9j6oJ
Vou Ter Que Superar - Ao Vivo,Matheus & Kauan,Matheus & Kauan; Marília Mendonça,Tem Moda Pra Tudo (Ao Vivo),74,80,13405486,sertanejo; sertanejo universitário; arrocha; agronejo,2019-03-22,3:09,False,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP,spotify:track:6sRLrSetyIwIKhW1eMlUNP
TENTAR SER BREVE 🤷🏾‍♀️,KayBlack,KayBlack; Vulgo FK; Veigh; Murillo e LT no Beat; Fepache; Galdino; H4lfmeasures; Honaiser,FKAY,74,76,4377889,brazilian trap; trap funk; trap; brazilian hip hop,2025-11-25,3:43,False,https://open.spotify.com/track/5wTHqpJDnoGW562HQW1BmC,spotify:track:5wTHqpJDnoGW562HQW1BmC
Artista Genérico,Veigh,Veigh; Supernova Ent,Eu Venci o Mundo,74,79,6789613,brazilian trap; trap funk; trap; brazilian hip hop,2025-06-26,2:30,True,https://open.spotify.com/track/7yRlmQTjZ5pdtlq7ska9mj,spotify:track:7yRlmQTjZ5pdtlq7ska9mj
Última Noite,NATTAN,NATTAN; Léo Foguete,Estilo Nattanzinho (Ao Vivo em São Paulo),74,78,3963501,piseiro; forró; sertanejo; arrocha; brega; seresta,2024-08-07,2:37,True,https://open.spotify.com/track/6Ap9SM1WkmI4b4Mo2Cpa6f,spotify:track:6Ap9SM1WkmI4b4Mo2Cpa6f
Tô na Moda,Jennifer e Stephany,Jennifer e Stephany; CountryBeat,Tô na Moda,74,58,32861,agronejo; sertanejo; sertanejo universitário,2025-10-16,2:31,False,https://open.spotify.com/track/1BUcr5Z79eTuY5V9VIlXGD,spotify:track:1BUcr5Z79eTuY5V9VIlXGD
Caos De Alguém - Ao Vivo,Felipe e Rodrigo,Felipe e Rodrigo,Nossa Cara (Ao Vivo),74,76,612277,sertanejo; sertanejo universitário; agronejo,2025-08-29,2:34,False,https://open.spotify.com/track/6zxthXT7GUBX83vRmQiN3x,spotify:track:6zxthXT7GUBX83vRmQiN3x
Melhor Me Bloquear - Ao Vivo,Felipe e Rodrigo,Felipe e Rodrigo,Questão De Tempo (Ao Vivo),74,76,612277,sertanejo; sertanejo universitário; agronejo,2024-10-11,3:11,False,https://open.spotify.com/track/2ThEetsRrVOEoCNpoFVDjM,spotify:track:2ThEetsRrVOEoCNpoFVDjM
Nada Nada,Jmilton,Jmilton; Mc Jhey,Nada Nada,74,76,400735,phonk; brazilian phonk; funk,2025-06-13,1:29,True,https://open.spotify.com/track/75xD7ri6lKNL19Fno7nmKQ,spotify:track:75xD7ri6lKNL19Fno7nmKQ
Nos Bares da Cidade / Sem Direção - Ao Vivo,Panda,Panda; MJ Records,"Panda Sem Moderação, Vol. 1 (Ao Vivo)",73,85,442396,sertanejo; sertanejo universitário,2024-10-10,3:54,False,https://open.spotify.com/track/76qXdJtgMsCccgwbbLsy5v,spotify:track:76qXdJtgMsCccgwbbLsy5v
Comedinha Ficou Bravo,DJ Japa NK,DJ Japa NK; Mc Negão Original; MC Meno K,É o Japa Nk Né Bebê,73,84,551550,brazilian funk; trap funk; funk consciente,2024-12-05,2:32,True,https://open.spotify.com/track/06n87WQroP5WFD4aR45T8X,spotify:track:06n87WQroP5WFD4aR45T8X
Sei Que Tu Me Odeia,Anitta,Anitta; Mc Danny; HITMAKER,Ensaios Da Anitta,73,83,13305693,brazilian pop; funk pop; brazilian funk; funk carioca,2024-12-06,2:40,False,https://open.spotify.com/track/77HhVmRv7IxDqkyMxElSrK,spotify:track:77HhVmRv7IxDqkyMxElSrK
Os Anjos Cantam,Jorge & Mateus,Jorge & Mateus,Os Anjos Cantam,73,83,24792451,sertanejo; sertanejo universitário; arrocha; agronejo,2015-03-23,3:17,False,https://open.spotify.com/track/6ccKu0LwJzOhLAxBwP2PTk,spotify:track:6ccKu0LwJzOhLAxBwP2PTk
Ninguém Pode Saber,CountryBeat,CountryBeat; Ana Castela,Ninguém Pode Saber,73,76,317234,agronejo; sertanejo; sertanejo universitário,2025-10-22,2:34,False,https://open.spotify.com/track/5foViOTHRbErvRNf3VQ3rs,spotify:track:5foViOTHRbErvRNf3VQ3rs
