track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri
No One Else,Eterna,Eterna,Evening Came,3,30,8852,,2020-07-16,1:43,False,https://open.spotify.com/track/3oeSrXdzulDyfZSxqUx2Kq,spotify:track:3oeSrXdzulDyfZSxqUx2Kq
Murky,Ngahere Wafer,Ngahere Wafer; Eterna,Murky,3,34,13215,emo rap,2020-05-11,4:16,False,https://open.spotify.com/track/2cWOP4fIXjlP5izfSlhfyW,spotify:track:2cWOP4fIXjlP5izfSlhfyW
Bliss,Eterna,Eterna,Garland of Shame,5,30,8852,,2020-05-21,3:03,False,https://open.spotify.com/track/2J9v5N1hRcYHMHNKu3o0Vy,spotify:track:2J9v5N1hRcYHMHNKu3o0Vy
Try to sleep,Eterna,Eterna,Wardrove,6,30,8852,,2023-02-24,5:00,False,https://open.spotify.com/track/2H7nYJNE5lNwjkXNDntAGv,spotify:track:2H7nYJNE5lNwjkXNDntAGv
Debunker,Eterna,Eterna,Debunker,6,30,8852,,2025-01-31,3:50,False,https://open.spotify.com/track/7tBjDn4jCCVSBxxsuwN49T,spotify:track:7tBjDn4jCCVSBxxsuwN49T
Which Cloud,Eterna,Eterna,Debunker,6,30,8852,,2025-01-31,2:16,False,https://open.spotify.com/track/2aniBd3hgi5NpNjiFsKlzQ,spotify:track:2aniBd3hgi5NpNjiFsKlzQ
It Isn’t,Eterna,Eterna,Debunker,7,30,8852,,2025-01-31,4:27,False,https://open.spotify.com/track/5npx7NVCSjbnqpSBqIyXA2,spotify:track:5npx7NVCSjbnqpSBqIyXA2
Now remains,Eterna,Eterna,Wardrove,7,30,8852,,2023-02-24,2:55,False,https://open.spotify.com/track/5NslCmuS6BcluvBS62mFt8,spotify:track:5NslCmuS6BcluvBS62mFt8
Drink Organ,Taraneh,Taraneh,Grab Bag,1,30,7809,,2020-06-19,1:48,False,https://open.spotify.com/track/31B1CvjIeTKwhN5MC9ci1Z,spotify:track:31B1CvjIeTKwhN5MC9ci1Z
Happiness,Taraneh,Taraneh,A Fleeting Feeling,2,30,7809,,2022-07-28,2:14,False,https://open.spotify.com/track/52PVja6sj8FZ3bNvyUWe5r,spotify:track:52PVja6sj8FZ3bNvyUWe5r
So Far So Good,Taraneh,Taraneh,Grab Bag,2,30,7809,,2020-06-19,2:47,False,https://open.spotify.com/track/0mTTHdf8mTcKI2ObVQlEvR,spotify:track:0mTTHdf8mTcKI2ObVQlEvR
