track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri
Faded,Alan Walker,Alan Walker,Different World,80,82,41185501,,2018-12-14,3:32,False,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz,spotify:track:698ItKASDavgwZ3WjaWjtz
Floating Island,Dimension 32,Dimension 32,Aeolia,52,59,9961,lo-fi; lo-fi hip hop; lo-fi beats,2022-03-16,2:57,False,https://open.spotify.com/track/3aBL98Q6whwKc4Qdnp4Kdw,spotify:track:3aBL98Q6whwKc4Qdnp4Kdw
A Meditation,Kanisan,Kanisan; no one's perfect,A Way of Existing,49,58,9715,lo-fi hip hop; lo-fi; lo-fi beats,2020-05-02,1:32,False,https://open.spotify.com/track/60IWkxGtf9Ir5bemYL1XFi,spotify:track:60IWkxGtf9Ir5bemYL1XFi
Sailboats and Constellations,after noon,after noon,Sailboats and Constellations,48,54,1817,lo-fi; lo-fi beats,2024-12-09,2:25,False,https://open.spotify.com/track/6FrKwITO8Mq4wIjy7Sm18N,spotify:track:6FrKwITO8Mq4wIjy7Sm18N
Sleepyhead,Jutes,Jutes,Sleepyhead,64,65,277032,,2024-08-01,3:12,True,https://open.spotify.com/track/5uuPDgZe2xlN5UN4sUQyAc,spotify:track:5uuPDgZe2xlN5UN4sUQyAc
kites in the sky,Fya Playce,Fya Playce,kites in the sky,49,52,626,lo-fi beats; lo-fi,2025-06-15,2:14,False,https://open.spotify.com/track/1K5AVPjIGLp0HKbPR5riIY,spotify:track:1K5AVPjIGLp0HKbPR5riIY
Recurring Dreams,trxxshed,trxxshed; softy,Blissful Dreams,43,52,4766,lo-fi hip hop; lo-fi,2023-05-24,2:06,False,https://open.spotify.com/track/2eClTUzkZ7UOA0tyOwcBZi,spotify:track:2eClTUzkZ7UOA0tyOwcBZi
beautiful imprefections,Mondo Loops,Mondo Loops,beautiful imperfections,52,64,42050,lo-fi hip hop; lo-fi; lo-fi beats,2025-09-05,2:03,False,https://open.spotify.com/track/09bYYYVbm0W5DJAdq5lXkd,spotify:track:09bYYYVbm0W5DJAdq5lXkd
drwn.vvv,Bring Me The Horizon,Bring Me The Horizon; Dimension 32,Lo-files,53,81,6588172,metalcore; emo; screamo; rock; post-hardcore,2025-07-11,3:25,False,https://open.spotify.com/track/7lXJ3hmDo5XK1witUxj8aX,spotify:track:7lXJ3hmDo5XK1witUxj8aX
parasite.ev3,Bring Me The Horizon,Bring Me The Horizon; Mondo Loops,Lo-files,51,81,6588172,metalcore; emo; screamo; rock; post-hardcore,2025-07-11,3:14,False,https://open.spotify.com/track/7GPLneLBvgAURR2AblkAJy,spotify:track:7GPLneLBvgAURR2AblkAJy
at the blue hour,Lenny Loops,Lenny Loops; Nokiaa,at the blue hour,54,58,4401,lo-fi; lo-fi hip hop; lo-fi beats,2024-09-02,1:44,False,https://open.spotify.com/track/5PXW1rFIHsKhU0LMSkinZn,spotify:track:5PXW1rFIHsKhU0LMSkinZn
Stepping Stones,Stick Figure,Stick Figure,Wisdom,43,72,869132,reggae; reggae rock; roots reggae,2022-09-09,4:13,False,https://open.spotify.com/track/2mhJnFLKpgxNmB1Xlc5byn,spotify:track:2mhJnFLKpgxNmB1Xlc5byn
Grumpy,Toti Cisneros,Toti Cisneros; Soul Food Horns,Grumpy,46,55,1927,jazz beats; lo-fi; lo-fi beats,2025-09-05,2:06,False,https://open.spotify.com/track/20hRPJqwALmS3KphqHeH2s,spotify:track:20hRPJqwALmS3KphqHeH2s
Beach Cat,Kurt Stewart,Kurt Stewart; Lomme,Beach Cat,48,53,3979,lo-fi hip hop; lo-fi; lo-fi beats,2025-07-15,2:22,False,https://open.spotify.com/track/2wU4RBVzUHVA8qijByBGsV,spotify:track:2wU4RBVzUHVA8qijByBGsV
A Bird's Last Look,Macabre Plaza,Macabre Plaza,Out With the Old in With the Taboo,62,54,240940,,2022-04-21,1:09,False,https://open.spotify.com/track/5omLpU1N0uN51OSXL62VAM,spotify:track:5omLpU1N0uN51OSXL62VAM
Enchanted Trees,No Spirit,No Spirit; Casiio,Puddles,52,64,20615,lo-fi hip hop; lo-fi; lo-fi beats,2025-09-08,2:46,False,https://open.spotify.com/track/3Zza9LuM3hAdIo7QbFE5SM,spotify:track:3Zza9LuM3hAdIo7QbFE5SM
Crates,Shoganai,Shoganai; Dosi; Lofi Girl,Lofi Girl - Back to school,48,39,76,lo-fi,2025-09-15,2:25,False,https://open.spotify.com/track/0yPqDeOY0gXdtmqtIgEjVT,spotify:track:0yPqDeOY0gXdtmqtIgEjVT
Sirens,Pearl Jam,Pearl Jam,Lightning Bolt,65,79,9857607,grunge; rock; post-grunge,2013-01-01,5:40,False,https://open.spotify.com/track/1cAMXz9mnvrqyQLSG4KeeE,spotify:track:1cAMXz9mnvrqyQLSG4KeeE
Noctilucent,Everglades,Everglades,Noctilucent,52,54,600,,2024-11-08,2:20,False,https://open.spotify.com/track/3m8aAgxiL7SMOTPym9s5Gx,spotify:track:3m8aAgxiL7SMOTPym9s5Gx
Ivory,MOVEMENT,MOVEMENT,MOVEMENT,45,44,74749,,2014-01-01,3:42,False,https://open.spotify.com/track/47prNzqRUL0L9z9qZRRbZj,spotify:track:47prNzqRUL0L9z9qZRRbZj
A small step toward the sky,evroulth,evroulth; Chillhop World,a false but beautiful world,43,44,23,lo-fi,2025-08-01,2:47,False,https://open.spotify.com/track/4oFaQ0abKACd8xGX3xszYV,spotify:track:4oFaQ0abKACd8xGX3xszYV
