track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri
Get Back - Remastered 2009,The Beatles,The Beatles,Let It Be (Remastered),,,,,1970-05-08,3:09,False,https://open.spotify.com/track/4MLBqAEzNN89o2M9h92Z26,spotify:track:4MLBqAEzNN89o2M9h92Z26
Breakfast In America - Remastered 2026,Supertramp,Supertramp,Breakfast In America (Remastered 2026),,,,,1979-03-16,2:39,False,https://open.spotify.com/track/3omTpa42nUfQS3OHiRUSeF,spotify:track:3omTpa42nUfQS3OHiRUSeF
Everybody Hurts,R.E.M.,R.E.M.,Automatic For The People,,,,,1992-10-05,5:20,False,https://open.spotify.com/track/6PypGyiu0Y2lCDBN1XZEnP,spotify:track:6PypGyiu0Y2lCDBN1XZEnP
Kashmir - Remaster,Led Zeppelin,Led Zeppelin,Physical Graffiti (Deluxe Edition),,,,,1975-02-24,8:37,False,https://open.spotify.com/track/6Vjk8MNXpQpi0F4BefdTyq,spotify:track:6Vjk8MNXpQpi0F4BefdTyq
Eyes Without A Face,Billy Idol,Billy Idol,Rebel Yell,,,,,1983-11-01,4:59,False,https://open.spotify.com/track/0pUVeEgZuNyFzIMKp67RbS,spotify:track:0pUVeEgZuNyFzIMKp67RbS
Who'll Stop The Rain,Creedence Clearwater Revival,Creedence Clearwater Revival,Cosmo's Factory,,,,,1970-07-24,2:27,False,https://open.spotify.com/track/2ciMJGCDW70hqq18Vgui68,spotify:track:2ciMJGCDW70hqq18Vgui68
Suspicious Minds,Elvis Presley,Elvis Presley,From Elvis in Memphis,,,,,1969-06-17,4:23,False,https://open.spotify.com/track/1H5IfYyIIAlgDX8zguUzns,spotify:track:1H5IfYyIIAlgDX8zguUzns
Old Time Rock & Roll,Bob Seger,Bob Seger,Stranger In Town,,,,,1978-05-05,3:14,False,https://open.spotify.com/track/5EOoMWIB9iK4ZpcSex9Ec7,spotify:track:5EOoMWIB9iK4ZpcSex9Ec7
Layla,Derek & The Dominos,Derek & The Dominos,Layla And Other Assorted Love Songs (Remastered 2010),,,,,1970-11-01,7:03,False,https://open.spotify.com/track/2kkvB3RNRzwjFdGhaUA0tz,spotify:track:2kkvB3RNRzwjFdGhaUA0tz
Friday I'm In Love,The Cure,The Cure,Wish,,,,,1992-04-20,3:35,False,https://open.spotify.com/track/4QlzkaRHtU8gAdwqjWmO8n,spotify:track:4QlzkaRHtU8gAdwqjWmO8n
I Want to Know What Love Is - 1999 Remaster,Foreigner,Foreigner,Agent Provocateur,,,,,1984,5:04,False,https://open.spotify.com/track/1JLn8RhQzHz3qDqsChcmBl,spotify:track:1JLn8RhQzHz3qDqsChcmBl
(I Can't Get No) Satisfaction - Mono,The Rolling Stones,The Rolling Stones,Rolling Stones Chronicles,,,,,2023-03-10,3:43,False,https://open.spotify.com/track/13KF3YaPAxbOYmMhFkT9ma,spotify:track:13KF3YaPAxbOYmMhFkT9ma
Knockin' On Heaven's Door,Bob Dylan,Bob Dylan,Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture),,,,,1973-07-13,2:29,False,https://open.spotify.com/track/6HSXNV0b4M4cLJ7ljgVVeh,spotify:track:6HSXNV0b4M4cLJ7ljgVVeh
Wild World,Yusuf / Cat Stevens,Yusuf / Cat Stevens,Tea For The Tillerman (Remastered 2020),,,,,1970-11-23,3:20,False,https://open.spotify.com/track/7mjSHL2Eb0kAwiKbvNNyD9,spotify:track:7mjSHL2Eb0kAwiKbvNNyD9
Escape (The Pina Colada Song),Rupert Holmes,Rupert Holmes,Partners In Crime,,,,,1979-01-01,4:36,False,https://open.spotify.com/track/5IMtdHjJ1OtkxbGe4zfUxQ,spotify:track:5IMtdHjJ1OtkxbGe4zfUxQ
Take It Easy - 2013 Remaster,Eagles,Eagles,Eagles (2013 Remaster),,,,,1972-06-01,3:31,False,https://open.spotify.com/track/4yugZvBYaoREkJKtbG08Qr,spotify:track:4yugZvBYaoREkJKtbG08Qr
Go Your Own Way - 2004 Remaster,Fleetwood Mac,Fleetwood Mac,Rumours,,,,,1977-02-04,3:43,False,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa,spotify:track:07GvNcU1WdyZJq3XxP0kZa
Shout,Tears For Fears,Tears For Fears,Songs From The Big Chair,,,,,1985-02-25,6:33,False,https://open.spotify.com/track/6UQDkQdtvj3f7F7edAsqda,spotify:track:6UQDkQdtvj3f7F7edAsqda
Father And Son,Yusuf / Cat Stevens,Yusuf / Cat Stevens,Tea For The Tillerman (Remastered 2020),,,,,1970-11-23,3:41,False,https://open.spotify.com/track/476V2d6iA2tWXgQboKmTtA,spotify:track:476V2d6iA2tWXgQboKmTtA
Rock the Casbah - Remastered,The Clash,The Clash,Combat Rock (Remastered),,,,,1982,3:42,False,https://open.spotify.com/track/56KqaFSGTb7ifpt16t5Y1N,spotify:track:56KqaFSGTb7ifpt16t5Y1N
Can't Stand Losing You,The Police,The Police,Outlandos D'Amour (Remastered 2003),,,,,1978-11-02,2:58,False,https://open.spotify.com/track/6DjKJgwe9c90Bd2iya0fre,spotify:track:6DjKJgwe9c90Bd2iya0fre
Get It On,T. Rex,T. Rex,Electric Warrior,,,,,1971-09-24,4:22,False,https://open.spotify.com/track/0LoQuiekvzqx7n8flgEKzF,spotify:track:0LoQuiekvzqx7n8flgEKzF
Take on Me,a-ha,a-ha,Hunting High and Low,,,,,1985-06-01,3:45,False,https://open.spotify.com/track/2WfaOiMkCvy7F5fcp2zZ8L,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L
You Never Can Tell,Chuck Berry,Chuck Berry,St. Louis To Liverpool,,,,,1964-11-01,2:41,False,https://open.spotify.com/track/6FT83pFXKhDlXDsNJFAHWz,spotify:track:6FT83pFXKhDlXDsNJFAHWz
(I Just) Died In Your Arms,Cutting Crew,Cutting Crew,Broadcast,,,,,1986-01-01,4:40,False,https://open.spotify.com/track/4ByEFOBuLXpCqvO1kw8Wdm,spotify:track:4ByEFOBuLXpCqvO1kw8Wdm
Run Through The Jungle,Creedence Clearwater Revival,Creedence Clearwater Revival,Cosmo's Factory,,,,,1970-07-24,3:05,False,https://open.spotify.com/track/5VfgDw3oOzcNoszDwkLQhH,spotify:track:5VfgDw3oOzcNoszDwkLQhH
Ain't No Mountain High Enough,Marvin Gaye,Marvin Gaye; Tammi Terrell,United,,,,,1967-08-29,2:31,False,https://open.spotify.com/track/7tqhbajSfrz2F7E1Z75ASX,spotify:track:7tqhbajSfrz2F7E1Z75ASX
Wonderful Tonight,Eric Clapton,Eric Clapton,Slowhand 35th Anniversary,,,,,1977-11-01,3:45,False,https://open.spotify.com/track/6a79Oo6RXOx8AuD9eOlCTJ,spotify:track:6a79Oo6RXOx8AuD9eOlCTJ
Eye In The Sky,The Alan Parsons Project,The Alan Parsons Project,Eye In The Sky,,,,,1982-06-01,4:44,False,https://open.spotify.com/track/2sIbHjfJ3nbMXNz4w03fWv,spotify:track:2sIbHjfJ3nbMXNz4w03fWv
Changes - 2009 Remaster,Black Sabbath,Black Sabbath,Vol. 4,,,,,1972-09-25,4:44,False,https://open.spotify.com/track/2wNEcJHnFxoKZIrxjxF5jL,spotify:track:2wNEcJHnFxoKZIrxjxF5jL
Turn The Page,Metallica,Metallica,Garage Inc.,,,,,1998-01-01,6:06,False,https://open.spotify.com/track/1aXFBWnnPFRKUN7vuIA5h0,spotify:track:1aXFBWnnPFRKUN7vuIA5h0
The Show Must Go On - Remastered 2011,Queen,Queen,Innuendo (2011 Remaster),,,,,1991-02-05,4:37,False,https://open.spotify.com/track/5n6RDaGFSN88oRWuGtYAIN,spotify:track:5n6RDaGFSN88oRWuGtYAIN
Lithium,Nirvana,Nirvana,Nevermind (Remastered),,,,,1991-09-26,4:17,False,https://open.spotify.com/track/5vHLwhxxlGzmClMcxRRFPr,spotify:track:5vHLwhxxlGzmClMcxRRFPr
My Michelle,Guns N' Roses,Guns N' Roses,Appetite For Destruction,,,,,1987-07-21,3:39,False,https://open.spotify.com/track/1NQPc9znr56Ci6f02HoLpg,spotify:track:1NQPc9znr56Ci6f02HoLpg
N.I.B. - 2009 Remaster,Black Sabbath,Black Sabbath,Black Sabbath,,,,,1970-02-13,6:06,False,https://open.spotify.com/track/3XclwoQxz4p6Dl7VUf90KW,spotify:track:3XclwoQxz4p6Dl7VUf90KW
Welcome Home (Sanitarium),Metallica,Metallica,Master Of Puppets (Remastered),,,,,1986-03-03,6:27,False,https://open.spotify.com/track/4TktvZTsMoFukiim1otMtr,spotify:track:4TktvZTsMoFukiim1otMtr
Detroit Rock City,KISS,KISS,Double Platinum,,,,,1978-04-02,3:35,False,https://open.spotify.com/track/4Q9WS9ARvL7rkokSbnhM96,spotify:track:4Q9WS9ARvL7rkokSbnhM96
Perfect Strangers,Deep Purple,Deep Purple,Perfect Strangers,,,,,1984-09-16,5:28,False,https://open.spotify.com/track/2JhJOPGvtqMpj5RQC8cIYf,spotify:track:2JhJOPGvtqMpj5RQC8cIYf
Heart-Shaped Box,Nirvana,Nirvana,In Utero (Deluxe Edition),,,,,1993-09-21,4:41,False,https://open.spotify.com/track/11LmqTE2naFULdEP94AUBa,spotify:track:11LmqTE2naFULdEP94AUBa
Jeremy,Pearl Jam,Pearl Jam,Ten,,,,,1991-08-27,5:18,True,https://open.spotify.com/track/62nQ8UZVqR2RMvkJHkcO2o,spotify:track:62nQ8UZVqR2RMvkJHkcO2o
One Last Breath,Creed,Creed,Weathered,,,,,2001-01-01,3:58,False,https://open.spotify.com/track/42T2QQv3xgBlpQxaSP7lnK,spotify:track:42T2QQv3xgBlpQxaSP7lnK
Take A Look Around,Limp Bizkit,Limp Bizkit,Chocolate Starfish And The Hot Dog Flavored Water,,,,,2000-10-17,5:21,False,https://open.spotify.com/track/2avKuMN2QXkaG9vvHa2JLt,spotify:track:2avKuMN2QXkaG9vvHa2JLt
Love Gun,KISS,KISS,Love Gun,,,,,1977-06-30,3:18,False,https://open.spotify.com/track/0SPBrxOUEMIKugXR4bFhxs,spotify:track:0SPBrxOUEMIKugXR4bFhxs
Pretty Fly (For A White Guy),The Offspring,The Offspring,Americana,,,,,1998-11-16,3:08,False,https://open.spotify.com/track/3SFXsFpeGmBTtQvKiwYMDA,spotify:track:3SFXsFpeGmBTtQvKiwYMDA
All Apologies,Nirvana,Nirvana,In Utero,,,,,1993-09-21,3:53,False,https://open.spotify.com/track/1Ic9pKxGSJGM0LKeqf6lGe,spotify:track:1Ic9pKxGSJGM0LKeqf6lGe
Sharp Dressed Man (2008 Remaster),ZZ Top,ZZ Top,Eliminator,,,,,1983-03-23,4:18,False,https://open.spotify.com/track/0bRNszTbTFLNlunAeh7eom,spotify:track:0bRNszTbTFLNlunAeh7eom
The Trooper - 2015 Remaster,Iron Maiden,Iron Maiden,Piece of Mind (2015 Remaster),,,,,1983,4:12,False,https://open.spotify.com/track/4OROzZUy6gOWN4UGQVaZMF,spotify:track:4OROzZUy6gOWN4UGQVaZMF
Can't Stop,Red Hot Chili Peppers,Red Hot Chili Peppers,By the Way (Deluxe Edition),,,,,2002-07-09,4:29,False,https://open.spotify.com/track/3ZOEytgrvLwQaqXreDs2Jx,spotify:track:3ZOEytgrvLwQaqXreDs2Jx
Mother,Danzig,Danzig,Danzig,,,,,1988-01-01,3:24,True,https://open.spotify.com/track/7txxAtOMwLLnQTpKeBL6bp,spotify:track:7txxAtOMwLLnQTpKeBL6bp
Heaven's On Fire,KISS,KISS,Animalize,,,,,1984-09-13,3:21,False,https://open.spotify.com/track/1brpdmqkx3kSxyqzqXfW7J,spotify:track:1brpdmqkx3kSxyqzqXfW7J
