track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri
Exhale,No Spirit,No Spirit,Happy Moments,52,60,22151,lo-fi hip hop; lo-fi; lo-fi beats,2021-11-12,2:50,False,https://open.spotify.com/track/2CN1YF6o4bJxUQQT8hBthx,spotify:track:2CN1YF6o4bJxUQQT8hBthx
Winds On Mars,No Spirit,No Spirit,Between Worlds,51,60,22151,lo-fi hip hop; lo-fi; lo-fi beats,2022-08-29,2:27,False,https://open.spotify.com/track/7L3EQuik0hTkdbCIHz0X7N,spotify:track:7L3EQuik0hTkdbCIHz0X7N
Voice Of The Forest,Yasumu,Yasumu; No Spirit,Unravel,51,53,18769,lo-fi hip hop; lo-fi; lo-fi beats,2022-10-27,2:50,False,https://open.spotify.com/track/1YcA4FOohJCZx21notkOkK,spotify:track:1YcA4FOohJCZx21notkOkK
Isolation,Dosi,Dosi; Wishes and Dreams,Arodasio,37,61,5699,lo-fi; lo-fi beats,2023-01-30,2:01,False,https://open.spotify.com/track/5rJSYx2p75tDHYJtsv1BxV,spotify:track:5rJSYx2p75tDHYJtsv1BxV
Aether,Dosi,Dosi,Aether,54,61,5699,lo-fi; lo-fi beats,2025-08-25,2:35,False,https://open.spotify.com/track/0JgaSxqTg7xNIuBuRmlrcf,spotify:track:0JgaSxqTg7xNIuBuRmlrcf
When The Sun Rises,Dosi,Dosi; So.Lo,Magic Box,54,61,5699,lo-fi; lo-fi beats,2026-01-05,2:51,False,https://open.spotify.com/track/3IXjt8jGCkXvMnkl9jFRdq,spotify:track:3IXjt8jGCkXvMnkl9jFRdq
When I Remember You,Dosi,Dosi; So.Lo,Magic Box,54,61,5699,lo-fi; lo-fi beats,2026-01-05,2:42,False,https://open.spotify.com/track/5R24ybGsrZRRNPSkxMabwm,spotify:track:5R24ybGsrZRRNPSkxMabwm
Hot Chocolate,Dosi,Dosi; So.Lo,Magic Box,53,61,5699,lo-fi; lo-fi beats,2026-01-05,2:46,False,https://open.spotify.com/track/0edMq5rvsbADVP90dW0DEr,spotify:track:0edMq5rvsbADVP90dW0DEr
Old Time,Dosi,Dosi; So.Lo,Magic Box,54,61,5699,lo-fi; lo-fi beats,2026-01-05,2:51,False,https://open.spotify.com/track/2l3I5yfeXSfB0YcSzVkGC0,spotify:track:2l3I5yfeXSfB0YcSzVkGC0
Something Missing,Dosi,Dosi; So.Lo,Magic Box,53,61,5699,lo-fi; lo-fi beats,2026-01-05,2:35,False,https://open.spotify.com/track/0PuBavzyEtWNjjY6TXCOe5,spotify:track:0PuBavzyEtWNjjY6TXCOe5
With Your Eyes Closed,Dosi,Dosi; So.Lo,Magic Box,53,61,5699,lo-fi; lo-fi beats,2026-01-05,2:15,False,https://open.spotify.com/track/0IrWiB6FtfYBlD3OUfFYHU,spotify:track:0IrWiB6FtfYBlD3OUfFYHU
A Better Place,Project AER,Project AER; cxlt.,Growth Patterns,53,49,8029,lo-fi hip hop; lo-fi; lo-fi beats,2021-02-27,1:59,False,https://open.spotify.com/track/14fjRdR9iusUysHJHatVOB,spotify:track:14fjRdR9iusUysHJHatVOB
Candle,cxlt.,cxlt.,Candle,55,60,9317,lo-fi hip hop; lo-fi; lo-fi beats,2026-01-16,2:33,False,https://open.spotify.com/track/36miYkAIE0pKfM7G0aCV3S,spotify:track:36miYkAIE0pKfM7G0aCV3S
staying in,cxlt.,cxlt.,staying in,53,60,9317,lo-fi hip hop; lo-fi; lo-fi beats,2025-07-04,2:23,False,https://open.spotify.com/track/3aBK2PwFzZyejxHd4x2OhM,spotify:track:3aBK2PwFzZyejxHd4x2OhM
