track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri,lastfm_listeners,lastfm_playcount,lastfm_tags,mb_country,mb_area,mb_tags,mb_score,mb_career_start,mb_career_end,mb_artist_type,mb_gender,lastfm_track_listeners,lastfm_track_playcount,lastfm_track_tags,external_source
Ama Um Maloqueiro,Rafa e Junior,Rafa e Junior; Hugo & Guilherme; DJ Ari SL,Ama Um Maloqueiro,82,67,31353,agronejo; sertanejo; sertanejo universitário,2025-05-22,2:42,False,https://open.spotify.com/track/2ejSYn4SfoE07mXPlnYVED,spotify:track:2ejSYn4SfoE07mXPlnYVED,55199,504342,,US,United States,rock; singer-songwriter; pop rock; heartland rock,100,1972,,Group,,50546,462532,,lastfm+mb
Ignora (Ao Vivo),Felipe e Rodrigo,Felipe e Rodrigo,Velhos Hábitos Vol. 1 (Ao Vivo),82,76,614599,sertanejo; sertanejo universitário; agronejo,2025-12-04,2:59,False,https://open.spotify.com/track/0dI5yI0wplyuwBMEGKXeJC,spotify:track:0dI5yI0wplyuwBMEGKXeJC,130155,2334266,brazil; brazilian,BR,Brazil,,100,,,Group,,22542,112082,,lastfm+mb
Gauchinha,DJ Japa NK,DJ Japa NK; MC Meno K; MC Ryan SP; Mc Brinquedo; MC LUUKY,Beat Que Te Deixa Alerta,81,84,569041,brazilian funk; trap funk; funk consciente,2025-12-17,4:33,False,https://open.spotify.com/track/7qqixxBvZIGSep53Eh2o0b,spotify:track:7qqixxBvZIGSep53Eh2o0b,234388,4306234,brazil; brasil; brazilian,,,,100,,,Person,male,59775,316435,,lastfm+mb
Última Saudade - Ao Vivo,Henrique & Juliano,Henrique & Juliano,Manifesto Musical 2 (Ao Vivo / Vol.1),81,87,31759478,sertanejo; sertanejo universitário; arrocha; agronejo,2024-12-13,2:30,False,https://open.spotify.com/track/4y93vvzu2h8MITw7YyUTcI,spotify:track:4y93vvzu2h8MITw7YyUTcI,394189,34308376,sertanejo; brazilian country; Sertanejo Universitario; Sertaneja; brazil,BR,Brazil,sertanejo,100,2008,,Group,,97207,806090,,lastfm+mb
wgft (feat. Burna Boy),Gunna,Gunna; Burna Boy,The Last Wun,81,88,11002943,melodic rap,2025-08-08,3:04,True,https://open.spotify.com/track/0WsC4ETIXyiHDMXRaPMvKe,spotify:track:0WsC4ETIXyiHDMXRaPMvKe,1817673,182733042,rap; trap; Hip-Hop; hip hop; atlanta,US,United States,trap; pop rap; southern hip hop; hip hop,100,1993,,Person,male,228604,1945840,,lastfm+mb
"Homem É Homem, Moleque É Moleque",NATTAN,NATTAN; Zé Felipe,"Homem É Homem, Moleque É Moleque",80,78,3974520,piseiro; forró; sertanejo; arrocha; brega; seresta,2025-11-21,2:24,False,https://open.spotify.com/track/5cGieTJ0FQC2JXqSH4OJpg,spotify:track:5cGieTJ0FQC2JXqSH4OJpg,263381,8083519,pop; brazilian; nordeste; Forro; lixo,,,,100,,,,,21021,69833,,lastfm+mb
Tubarões - Ao Vivo,Diego & Victor Hugo,Diego & Victor Hugo,Ao Vivo Em Uberlândia Vol. 02,81,77,4116055,sertanejo; sertanejo universitário; arrocha; agronejo; piseiro,2025-08-07,2:42,False,https://open.spotify.com/track/6tUdNbB9aYbX0sUDXOzX1u,spotify:track:6tUdNbB9aYbX0sUDXOzX1u,249748,6679369,brazil; brazilian; video; sertanejo; sertanejo universitário,BR,Brazil,sertanejo,100,2009,,Group,,121325,1275273,,lastfm+mb
Se Eu Te Perdoar - Ao Vivo,Clayton & Romário,Clayton & Romário; Zé Felipe,Se Eu Te Perdoar (Ao Vivo),81,72,855980,sertanejo; sertanejo universitário; agronejo; arrocha,2025-09-11,2:44,False,https://open.spotify.com/track/4c4tcqYfqiFc527gqNdRE5,spotify:track:4c4tcqYfqiFc527gqNdRE5,130230,2916662,brazil; brazilian; sertanejo; setanejo universitario,,,,100,,,Group,,32433,238183,,lastfm+mb
Fanatismo,Yasmin Sensação,Yasmin Sensação,Repertório Fim de Ano,80,70,79610,arrocha; forró; seresta; brega; piseiro,2025-12-09,2:22,False,https://open.spotify.com/track/1bWYjhtGuje05MGLOAQvpj,spotify:track:1bWYjhtGuje05MGLOAQvpj,84179,884681,mpb; arrocha,BR,Brazil,,100,1986,,Group,,77369,434714,,lastfm+mb
Coração Partido (Corazón Partío) - Ao Vivo,Grupo Menos É Mais,Grupo Menos É Mais,Churrasquinho 3 (Ao Vivo),79,86,6948406,pagode; samba,2024-11-14,3:15,False,https://open.spotify.com/track/6Kyl2nFgU0J8WBlbBvDv6g,spotify:track:6Kyl2nFgU0J8WBlbBvDv6g,387541,13864614,brazil; brazilian; samba,BR,Brazil,,100,,,Group,,195001,1627757,,lastfm+mb
Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo),Turma do Pagode,Turma do Pagode; Grupo Menos É Mais,Turma no Quintal (Ao Vivo),79,75,4065497,pagode; samba,2021-05-21,3:36,False,https://open.spotify.com/track/1N19UVD4GRBFT6UrDaX6rk,spotify:track:1N19UVD4GRBFT6UrDaX6rk,421244,12540406,Pagode; samba; brazilian; turma do pagode; fran,BR,Brazil,,100,1994,,Group,,200303,1331373,,lastfm+mb
Eu Te Seguro - Ao Vivo,Panda,Panda; MJ Records,"Panda Sem Moderação 2, Vol.3",80,85,450531,sertanejo; sertanejo universitário,2025-10-23,2:28,False,https://open.spotify.com/track/4V2rUOmaevK0C1bKAkeFf5,spotify:track:4V2rUOmaevK0C1bKAkeFf5,216953,7872333,rock; pop punk; punk rock; punk; emo,MX,Mexico,poetics,100,1996,2016,Group,,45152,274891,,lastfm+mb
"Bebe, Beija e Trai - Ao Vivo",Mayke & Rodrigo,Mayke & Rodrigo; Panda,"Bebe, Beija e Trai (Ao Vivo)",80,65,40019,sertanejo; agronejo; sertanejo universitário; pagode; piseiro,2025-10-30,2:36,False,https://open.spotify.com/track/1yJYseCZJYRHZkl1DJ3tLs,spotify:track:1yJYseCZJYRHZkl1DJ3tLs,37559,237397,,BR,Brazil,,100,,,Group,,21213,100256,,lastfm+mb
Retrovisor,Gusttavo Lima,Gusttavo Lima,Feito À Mão Vol. 01,80,84,23760736,sertanejo; sertanejo universitário; arrocha; agronejo; piseiro; forró,2025-08-13,3:05,False,https://open.spotify.com/track/4QZqSqxdcgAbtZle4MS4ph,spotify:track:4QZqSqxdcgAbtZle4MS4ph,567082,16154628,sertanejo; pop; male vocalists; Sertanejo Universitario; brazilian,BR,Brazil,sertanejo; latin; singer-songwriter; sertanejo universitário,100,1989,,Person,male,22428,118027,,lastfm+mb
GOSTOSIN,Anitta,Anitta; Felipe Amorim; HITMAKER,Ensaios Da Anitta,80,83,13309082,brazilian pop; funk pop; brazilian funk; funk carioca,2025-12-04,2:09,False,https://open.spotify.com/track/2s4nhrlWTnmzSnGFH5pyAM,spotify:track:2s4nhrlWTnmzSnGFH5pyAM,1225047,162669062,pop; brazilian; funk; dance; female vocalists,BR,Brazil,latin pop; pop soul; reggaeton; latin; anitta,100,1993,,Person,female,99887,1147544,,lastfm+mb
Gata Only (Remix),FloyyMenor,FloyyMenor; Ozuna; Anitta,Gata Only (Remix),80,78,2351450,reggaeton chileno,2024-06-07,3:50,True,https://open.spotify.com/track/0JGTfiC4Z41GEEpMYLbWwO,spotify:track:0JGTfiC4Z41GEEpMYLbWwO,715326,17865499,Reggaeton; chile; reggaeton chileno; malianteo; los patos feos,CL,Chile,,100,2005,,Person,male,158383,1461357,,lastfm+mb
ME POSTOU NO DAILY - FESTA DO BIG G,MC GP,MC GP; Mc Lele JP; DJ DAVI DOGDOG; Dj Andrabeat,MIXTAPE - BIG G,80,80,2253581,brazilian funk; funk consciente; trap funk,2025-11-27,2:57,True,https://open.spotify.com/track/4ukpXdplqDEMk3Fy2i30oI,spotify:track:4ukpXdplqDEMk3Fy2i30oI,203853,5705724,,,San Francisco,,100,,,Group,,104459,917259,,lastfm+mb
Toma Gostosona,Mc Lele JP,Mc Lele JP; DJ Guh Mix,Toma Gostosona,80,83,1427049,brazilian funk; funk consciente; trap funk,2025-04-28,2:36,True,https://open.spotify.com/track/7G8V8LiyyqwzSlsQLiaitN,spotify:track:7G8V8LiyyqwzSlsQLiaitN,127893,2339392,funk; brasil,BR,Brazil,,100,,,Person,,56555,370277,,lastfm+mb
Era Sol Que Me Faltava,AgroPlay,AgroPlay; Ana Castela; CountryBeat,Era Sol Que Me Faltava,80,74,1128068,agronejo; sertanejo; sertanejo universitário,2025-12-10,1:55,False,https://open.spotify.com/track/2M6M1f5SVQqamxeyItWZxo,spotify:track:2M6M1f5SVQqamxeyItWZxo,204548,4006756,ana castela; brazil; Reggaeton; brazilian,,,,100,,,,,19715,76629,,lastfm+mb
Ilusão De Ótica - Ao Vivo,Matheus & Kauan,Matheus & Kauan; Ana Castela,Envolvente (Ao Vivo / Vol.2),80,80,13416952,sertanejo; sertanejo universitário; arrocha; agronejo,2025-03-14,2:59,False,https://open.spotify.com/track/44CTudFZ0kbaIF9n0jk7oU,spotify:track:44CTudFZ0kbaIF9n0jk7oU,380059,19127869,sertanejo; All; brazilian country; Sertaneja; brazil,BR,Brazil,sertanejo; pop; country,100,2010,,Group,,60528,575981,,lastfm+mb
ORÇAMENTO - Ao Vivo,Luan Pereira,Luan Pereira; Ana Castela,DEBAIXO DO MEU CHAPÉU (Ao Vivo),79,76,3489467,agronejo; sertanejo; sertanejo universitário; piseiro,2025-12-04,2:45,False,https://open.spotify.com/track/79MxbO0fmeREiSUdODnqaq,spotify:track:79MxbO0fmeREiSUdODnqaq,207710,3406218,brazil; brazilian; sertanejo; Agronejo,BR,Brazil,,100,,,Person,male,15041,49127,,lastfm+mb
SEQUÊNCIA FEITICEIRA,PEDRO SAMPAIO,PEDRO SAMPAIO; Mc Gw; Mc Jhey; Mc Rodrigo do CN; MC Nito,SEQUÊNCIAS #1,80,80,3256030,brazilian funk; funk pop; funk carioca; brazilian pop; brega funk,2025-11-18,2:09,True,https://open.spotify.com/track/1JUmsSEfVwhdJCVBG83XGU,spotify:track:1JUmsSEfVwhdJCVBG83XGU,577031,31571523,brazilian; funk; melody; brazil; pop,BR,Brazil,funk; pop; latin,100,1997,,Person,male,232619,2383055,funk; completamente obcecada,lastfm+mb
Até Quebrar a Cama 2.0,cjnobeat,cjnobeat; Mc Morena; Mc Gw,Até Quebrar a Cama 2.0,80,69,64928,brega funk; brazilian funk,2025-07-24,2:12,True,https://open.spotify.com/track/7aOv4uSAmiB9XKnkibqSdo,spotify:track:7aOv4uSAmiB9XKnkibqSdo,191895,1978505,brazil,,,,100,,,,,127046,875016,,lastfm+mb
Talvez você precise de mim,Veigh,Veigh; Supernova Ent,Eu Venci o Mundo,80,79,6805776,brazilian trap; trap funk; trap; brazilian hip hop,2025-06-26,2:06,True,https://open.spotify.com/track/2De1EHbIhepIVLHZ16bySE,spotify:track:2De1EHbIhepIVLHZ16bySE,320664,36553119,rap; trap; trap BR; Hip-Hop; goat,BR,Brazil,hip hop; underground hip hop; trap,100,2001,,Person,male,128153,1769854,,lastfm+mb
Eu Vou na Sua Casa,Felipe Amorim,Felipe Amorim; Vitão; BIN; Malibu,RomantiDog,80,77,3420215,piseiro; forró; arrocha; sertanejo; agronejo; brega,2025-06-16,2:59,True,https://open.spotify.com/track/2GylVVMD21R4SqgAt8gGC5,spotify:track:2GylVVMD21R4SqgAt8gGC5,280283,9010704,dance; brazilian; cover; brazil; trap,BR,Brazil,,100,,,Person,male,92150,661260,,lastfm+mb
Alô Virgínia - Ao Vivo,Grupo Chocolate,Grupo Chocolate; Turma do Pagode,Alô Virgínia (Ao Vivo),79,65,55620,pagode; samba,2025-12-04,2:39,False,https://open.spotify.com/track/75cbS6bJO0yUVXKVrRdSgv,spotify:track:75cbS6bJO0yUVXKVrRdSgv,88952,378620,wood and string; latin; uruguayan; All; cumbia,GB,United Kingdom,pop; british; uk; funk; soul,100,1969,,Group,,40649,143921,,lastfm+mb
Saudade De Quem Eu Sou - Ao Vivo,Henrique & Juliano,Henrique & Juliano,Manifesto Musical 2 (Ao Vivo),79,87,31759478,sertanejo; sertanejo universitário; arrocha; agronejo,2025-06-27,2:33,False,https://open.spotify.com/track/7tesyGMnAFNI0l2xaxcFKi,spotify:track:7tesyGMnAFNI0l2xaxcFKi,394189,34308376,sertanejo; brazilian country; Sertanejo Universitario; Sertaneja; brazil,BR,Brazil,sertanejo,100,2008,,Group,,48690,339703,,lastfm+mb
Seja Ex - Ao Vivo,Henrique & Juliano,Henrique & Juliano,Manifesto Musical 2 (Ao Vivo / Vol.1),79,87,31759478,sertanejo; sertanejo universitário; arrocha; agronejo,2024-12-13,3:12,False,https://open.spotify.com/track/5k7JSycp97vL45zSOoUsTE,spotify:track:5k7JSycp97vL45zSOoUsTE,394189,34308376,sertanejo; brazilian country; Sertanejo Universitario; Sertaneja; brazil,BR,Brazil,sertanejo,100,2008,,Group,,50889,372353,,lastfm+mb
Amigo Da Minha Saudade - Ao Vivo,Henrique & Juliano,Henrique & Juliano,Manifesto Musical 2 (Ao Vivo / Vol.1),79,87,31759478,sertanejo; sertanejo universitário; arrocha; agronejo,2024-12-13,2:30,False,https://open.spotify.com/track/07kLShG3HTeLXTqnFCqNAJ,spotify:track:07kLShG3HTeLXTqnFCqNAJ,394189,34308376,sertanejo; brazilian country; Sertanejo Universitario; Sertaneja; brazil,BR,Brazil,sertanejo,100,2008,,Group,,53271,380881,,lastfm+mb
12 Horas / Pra Você Acreditar - Ao Vivo,Panda,Panda; Humberto & Ronaldo; Ícaro e Gilmar; MJ Records,Cê Tá Doido (São José Do Rio Preto) [Ao Vivo],79,85,450531,sertanejo; sertanejo universitário,2025-02-20,4:10,False,https://open.spotify.com/track/2j7IPPMZt5nE5R4r2AbKZ8,spotify:track:2j7IPPMZt5nE5R4r2AbKZ8,216953,7872333,rock; pop punk; punk rock; punk; emo,MX,Mexico,poetics,100,1996,2016,Group,,33038,251216,,lastfm+mb
Cama e Coração,Gusttavo Lima,Gusttavo Lima,Feito À Mão Vol. 01,79,84,23760736,sertanejo; sertanejo universitário; arrocha; agronejo; piseiro; forró,2025-08-13,3:41,False,https://open.spotify.com/track/4jHrB8ZcGoFbSMVq2FXzmk,spotify:track:4jHrB8ZcGoFbSMVq2FXzmk,567082,16154628,sertanejo; pop; male vocalists; Sertanejo Universitario; brazilian,BR,Brazil,sertanejo; latin; singer-songwriter; sertanejo universitário,100,1989,,Person,male,9112,105895,,lastfm+mb
Vou pela Madrugada,Mc Negão Original,Mc Negão Original; MC Jvila; MC Willian; DJ Japa NK; MC Meno K; DJ Guh Mix,A Nata de Tudo - A Ovelha Negra,79,81,1611782,brazilian funk; trap funk; funk consciente,2025-02-07,4:41,True,https://open.spotify.com/track/3p58wJmZqIc9RjsdeZ5Jfq,spotify:track:3p58wJmZqIc9RjsdeZ5Jfq,146931,4132609,brazilian; brazil; brazilian funk,BR,Brazil,,100,,,Person,male,49216,401735,,lastfm+mb
Downtown,Anitta,Anitta; J Balvin,Downtown,79,83,13309082,brazilian pop; funk pop; brazilian funk; funk carioca,2017-11-19,3:13,False,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,spotify:track:3Ga6eKrUFf12ouh9Yw3v2D,1225047,162669062,pop; brazilian; funk; dance; female vocalists,BR,Brazil,latin pop; pop soul; reggaeton; latin; anitta,100,1993,,Person,female,510307,6747821,pop; Reggaeton; latin; Anitta; brazil,lastfm+mb
Sol Nos Olhos,Jorge & Mateus,Jorge & Mateus,Sol Nos Olhos,78,83,24816267,sertanejo; sertanejo universitário; arrocha; agronejo,2025-11-06,3:19,False,https://open.spotify.com/track/4mevJ3Ki58x4cQgWheMAPd,spotify:track:4mevJ3Ki58x4cQgWheMAPd,434354,36157516,sertanejo; Sertanejo Universitario; brazilian; jorge e mateus; brazil,BR,Brazil,sertanejo universitário; country; sertanejo,100,2005,,Group,,22269,155279,,lastfm+mb
Escondendo o Ouro - Ao Vivo,Zé Neto & Cristiano,Zé Neto & Cristiano,"Magia das Estrelas, Vol. 1 (Ao Vivo)",79,80,23470191,sertanejo; sertanejo universitário; agronejo; arrocha,2025-05-22,2:51,False,https://open.spotify.com/track/0IBCX7PC9NcfFLuyoHxTNt,spotify:track:0IBCX7PC9NcfFLuyoHxTNt,343844,17858898,sertanejo; Sertanejo Universitario; brazil; brasil; dupla sertaneja,BR,Brazil,sertanejo; sertanejo universitário,100,2011,,Group,,41199,442247,,lastfm+mb
Havaianas,Som de Faculdade,Som de Faculdade; Ferrugem,Havaianas,78,63,127964,pagode; samba,2025-11-13,2:49,False,https://open.spotify.com/track/6UhyOKAi2V34FD87MKaJ5Y,spotify:track:6UhyOKAi2V34FD87MKaJ5Y,16129,56436,,BR,Brazil,,100,,,,,9671,21775,,lastfm+mb
Entregador de Flor - Ao Vivo em Brasília,Diego & Victor Hugo,Diego & Victor Hugo,Diego & Victor Hugo Ao Vivo em Brasília,79,77,4116055,sertanejo; sertanejo universitário; arrocha; agronejo; piseiro,2019-07-12,3:10,False,https://open.spotify.com/track/5aMgTcyBPH90hWHhbNKTwR,spotify:track:5aMgTcyBPH90hWHhbNKTwR,249748,6679369,brazil; brazilian; video; sertanejo; sertanejo universitário,BR,Brazil,sertanejo,100,2009,,Group,,84185,569065,,lastfm+mb
MONTAGEM BAILÃO,Repsaj,Repsaj; MXZI; ATLXS; Mc Jhey,MONTAGEM BAILÃO,79,70,334851,phonk; brazilian phonk,2025-04-04,1:43,True,https://open.spotify.com/track/1RnPdd7EKKhKN3E4o4DRsh,spotify:track:1RnPdd7EKKhKN3E4o4DRsh,188205,1848719,funk; phonk; gym phonk,BR,Brazil,,100,,,Person,,175161,1246158,,lastfm+mb
Desocupa,Matheus Vargas,Matheus Vargas; Cleber & Cauan,Altas Modas,79,65,46803,sertanejo,2025-08-14,2:30,False,https://open.spotify.com/track/473DqaeIno75pBbp0bNrkT,spotify:track:473DqaeIno75pBbp0bNrkT,28092,156101,,MX,Mexico,latin; bolero; ranchera; regional mexicano; macorina,100,1919,2012,Person,female,24947,127003,,lastfm+mb
Aquele Lugar - Ao Vivo,Grupo Menos É Mais,Grupo Menos É Mais,MOLHO (Ao Vivo),77,86,6948406,pagode; samba,2025-10-16,2:47,False,https://open.spotify.com/track/6IFF888dQ0P6ilbj4kL6G8,spotify:track:6IFF888dQ0P6ilbj4kL6G8,387541,13864614,brazil; brazilian; samba,BR,Brazil,,100,,,Group,,83442,421513,,lastfm+mb
Resumindo - Ao Vivo,Zé Neto & Cristiano,Zé Neto & Cristiano,"Magia das Estrelas, Vol. 1 (Ao Vivo)",77,80,23470191,sertanejo; sertanejo universitário; agronejo; arrocha,2025-05-22,2:25,False,https://open.spotify.com/track/6vGZfODFI1FxMImSUbdJhz,spotify:track:6vGZfODFI1FxMImSUbdJhz,343844,17858898,sertanejo; Sertanejo Universitario; brazil; brasil; dupla sertaneja,BR,Brazil,sertanejo; sertanejo universitário,100,2011,,Group,,30566,264766,,lastfm+mb
Dois Gumes - Ao Vivo,Felipe e Rodrigo,Felipe e Rodrigo,Dois Gumes (Ao Vivo),78,76,614599,sertanejo; sertanejo universitário; agronejo,2025-11-06,3:11,False,https://open.spotify.com/track/39KwMv89TaEdaBrvk28AMC,spotify:track:39KwMv89TaEdaBrvk28AMC,130155,2334266,brazil; brazilian,BR,Brazil,,100,,,Group,,10464,64011,,lastfm+mb
SET DJ YURI PEDRADA - TRAVA CHIP,Dj Yuri Pedrada,Dj Yuri Pedrada; Nilo; MC Meno K; Mc Livinho; Mc Negão Original; MC Jvila; MC Ryan SP; Mc Paiva ZS; MC GDL,SET DJ YURI PEDRADA - TRAVA CHIP,77,68,129297,brazilian funk; trap funk; funk consciente,2025-12-18,8:07,True,https://open.spotify.com/track/65O1EyYSg0Leyf0li6Vzah,spotify:track:65O1EyYSg0Leyf0li6Vzah,24623,142697,,MX,Mexico,mexican pop; latin; salsa; latin pop; mariachi,100,1964,,Person,female,21337,103479,,lastfm+mb
Set Dj Gm 8.0,Dj GM,Dj GM; MC Paulin da Capital; MC Marks; MC Ryan SP; Love Funk; MC Lemos; Mc Lipi; Mc Lele JP; Mc Magal; Gabb MC; Mc Kadu; MC Cebezinho; Mc Paiva ZS; MC LUUKY,Set Dj Gm 8.0,76,71,877157,funk consciente; brazilian funk; trap funk,2025-11-29,11:40,False,https://open.spotify.com/track/72GqkY2T26u6OzWqf3xkSk,spotify:track:72GqkY2T26u6OzWqf3xkSk,77227,799269,Funk Carioca; brazil,,,,100,,,,,3674,11193,,lastfm+mb
Lapada Dela - Ao Vivo,Grupo Menos É Mais,Grupo Menos É Mais; Matheus Fernandes,Confia (Ao Vivo),77,86,6948406,pagode; samba,2023-01-20,2:39,False,https://open.spotify.com/track/4f0aDk7HX37SfzerfznYlr,spotify:track:4f0aDk7HX37SfzerfznYlr,387541,13864614,brazil; brazilian; samba,BR,Brazil,,100,,,Group,,225471,1852508,,lastfm+mb
Valentino,MC Willian,MC Willian; DJ Japa NK; DJ DAVI DOGDOG,Valentino,77,68,37949,brazilian funk; trap funk; funk consciente,2025-06-12,2:37,True,https://open.spotify.com/track/6OPfBo0J6yqzSY9WxNlbA5,spotify:track:6OPfBo0J6yqzSY9WxNlbA5,51320,344793,,BR,Brazil,,100,,,Person,male,49924,302188,,lastfm+mb
Eu Só Quero Você,AgroPlay,AgroPlay; Ana Castela; Zé Felipe,Eu Só Quero Você,76,74,1128068,agronejo; sertanejo; sertanejo universitário,2025-12-11,2:38,False,https://open.spotify.com/track/118oqjHKS0amJfPLi9LoEZ,spotify:track:118oqjHKS0amJfPLi9LoEZ,204548,4006756,ana castela; brazil; Reggaeton; brazilian,,,,100,,,,,12462,50993,,lastfm+mb
Mentira Estampada,Wesley Safadão,Wesley Safadão; Natanzinho Lima,Arrocha Safadão,76,77,12481889,forró; sertanejo; piseiro; arrocha; sertanejo universitário; brega; seresta,2024-09-06,2:53,False,https://open.spotify.com/track/4dGx53NJZJyuuLP5ownH1p,spotify:track:4dGx53NJZJyuuLP5ownH1p,304576,9878637,dEUS; god; rei; Forro; All,BR,Brazil,forró; forró eletrônico,100,1988,,Person,male,74709,388411,,lastfm+mb
VAI NO CHÃO BANDIDA,Dj Guuh,Dj Guuh; Mc Rodrigo do CN; Mc Talibã,VAI NO CHÃO BANDIDA,77,61,23879,brazilian funk,2024-10-15,2:20,True,https://open.spotify.com/track/5bPVaf87iW31GGfmk2yqsd,spotify:track:5bPVaf87iW31GGfmk2yqsd,109731,555098,brazil,KZ,Kazakhstan,noise; ambient; experimental; vaporwave; broken transmission,100,,,Person,male,95381,465472,,lastfm+mb
Saudade Burra - Ao Vivo,Lauana Prado,Lauana Prado; Simone Mendes,Transcende (Ao Vivo),76,76,6040227,sertanejo; sertanejo universitário,2025-03-07,2:37,False,https://open.spotify.com/track/3M4HJl7D77l86gL1QXGJHG,spotify:track:3M4HJl7D77l86gL1QXGJHG,204263,10597618,sertanejo; brazilian; brazilian country; singer-songwriter; brazil,BR,Brazil,,100,1989,,Person,female,48873,654072,,lastfm+mb
2026,MC Tuto,MC Tuto; DJ Oreia,2026,77,79,2541907,brazilian funk; funk consciente; trap funk,2025-12-18,2:58,False,https://open.spotify.com/track/4ZuUJilJAe5MSA8dXHdOXR,spotify:track:4ZuUJilJAe5MSA8dXHdOXR,195328,3130607,brazil; brazilian; funk; shoegaze; Drake,,,,100,,,,,20594,67713,,lastfm+mb
Apaguei Pra Todos - Ao Vivo,Ferrugem,Ferrugem; Sorriso Maroto,"Ferrugem 10 Anos, Vol. 1: O Início (Ao Vivo)",77,78,6477169,pagode; samba,2024-04-18,3:18,False,https://open.spotify.com/track/65vJAh07BdwurqR9SRa6f8,spotify:track:65vJAh07BdwurqR9SRa6f8,330504,11920302,Pagode; brazil; brasil; brazilian; samba,BR,Brazil,,100,1988,,Person,male,151384,1417116,ApagueiPraTodos; ferrugem,lastfm+mb
Dois Enganados,Murilo Huff,Murilo Huff; Marília Mendonça,"Pra Ouvir Tomando Uma, Vol. 1",77,78,2687871,sertanejo; sertanejo universitário; arrocha; agronejo,2019-03-29,2:52,False,https://open.spotify.com/track/38jMHjnOAJDR4QUdk3IXsw,spotify:track:38jMHjnOAJDR4QUdk3IXsw,217470,13344845,brazil; brazilian; ex da marilia,BR,Brazil,,100,1995,,Person,male,133854,993859,,lastfm+mb
Buquê de Bebida - Ao Vivo,Danilo e Davi,Danilo e Davi,Iniciando Os Trabalhos (Ao Vivo),76,71,450464,sertanejo; agronejo; sertanejo universitário,2025-09-25,2:35,False,https://open.spotify.com/track/4GvuFO1fp1vVILm9DeSGW6,spotify:track:4GvuFO1fp1vVILm9DeSGW6,88274,1047386,,BR,Brazil,,100,2021,,Group,,11742,35190,,lastfm+mb
A Firma Segue Lucrando,MC Meno K,MC Meno K; Fepache,A Firma Segue Lucrando,76,87,619794,brazilian funk; funk carioca; trap funk,2025-09-25,2:08,True,https://open.spotify.com/track/2KINhc9Jf5Z6IxdJ3xM07Z,spotify:track:2KINhc9Jf5Z6IxdJ3xM07Z,199840,1691869,Funk Carioca; brazil,BR,Brazil,,100,,,Person,male,32041,155041,,lastfm+mb
Semi Nua,MC GP,MC GP; MC Meno K; Aaron Modesto; MC RN do Capão; DU'L; MC Rick; DJ Guh Mix; Marquinho no Beat; MC Ryan SP; Mc Negão Original,Semi Nua,76,80,2253581,brazilian funk; funk consciente; trap funk,2025-08-08,9:08,True,https://open.spotify.com/track/4kqz2VSAmiLm06X90jmktL,spotify:track:4kqz2VSAmiLm06X90jmktL,203853,5705724,,,San Francisco,,100,,,Group,,24840,138643,,lastfm+mb
De Trás Pra Frente - Ao Vivo,Henrique & Juliano,Henrique & Juliano,O Céu Explica Tudo (Ao Vivo),76,87,31759478,sertanejo; sertanejo universitário; arrocha; agronejo,2017-07-07,2:43,False,https://open.spotify.com/track/6Tp4LCJ5r5IJaEf8lnlPfG,spotify:track:6Tp4LCJ5r5IJaEf8lnlPfG,394189,34308376,sertanejo; brazilian country; Sertanejo Universitario; Sertaneja; brazil,BR,Brazil,sertanejo,100,2008,,Group,,111181,792422,,lastfm+mb
Aquela Pessoa - Ao Vivo,Henrique & Juliano,Henrique & Juliano,O Céu Explica Tudo (Ao Vivo),75,87,31759478,sertanejo; sertanejo universitário; arrocha; agronejo,2017-07-07,2:46,False,https://open.spotify.com/track/5asabafNzfAzjUecDvuNES,spotify:track:5asabafNzfAzjUecDvuNES,394189,34308376,sertanejo; brazilian country; Sertanejo Universitario; Sertaneja; brazil,BR,Brazil,sertanejo,100,2008,,Group,,155924,1083387,,lastfm+mb
Jejum de Amor / Caixa Postal / Vida Vazia - Ao Vivo,Grupo Menos É Mais,Grupo Menos É Mais,Churrasquinho 3 (Ao Vivo),76,86,6948406,pagode; samba,2024-11-14,5:11,False,https://open.spotify.com/track/2je7f5dovpUabOqTSfyD5V,spotify:track:2je7f5dovpUabOqTSfyD5V,387541,13864614,brazil; brazilian; samba,BR,Brazil,,100,,,Group,,39299,154387,,lastfm+mb
Chatão,Mc Lele JP,Mc Lele JP; DJ Oreia; Mc DR; Gubeatz; Mc Negão Original; MC Ryan SP,Chatão,76,83,1427049,brazilian funk; funk consciente; trap funk,2025-08-07,5:14,False,https://open.spotify.com/track/5jXXQY6LLlEtEWMDL6XcaP,spotify:track:5jXXQY6LLlEtEWMDL6XcaP,127893,2339392,funk; brasil,BR,Brazil,,100,,,Person,,24522,163738,,lastfm+mb
