track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri,lastfm_listeners,lastfm_playcount,lastfm_tags,mb_country,mb_area,mb_tags,mb_score,mb_career_start,mb_career_end,mb_artist_type,mb_gender,lastfm_track_listeners,lastfm_track_playcount,lastfm_track_tags,external_source
For Jasper,S.Maharba,S.Maharba,Most Forgotten,4,34,26145,plunderphonics,2015-01-31,3:56,False,https://open.spotify.com/track/0ZDW5MrMA6MsTjCprlr5SY,spotify:track:0ZDW5MrMA6MsTjCprlr5SY,122302,1902755,psychedelic; trip-hop; abstract hip-hop; electronic; Hip-Hop,GB,United Kingdom,,100,,,Person,male,1278,3589,,lastfm+mb
Ojo Tapa,S.Maharba,S.Maharba,Most Forgotten,4,34,26145,plunderphonics,2015-01-31,3:04,False,https://open.spotify.com/track/7sBqeFiFmPI9UwvpeWDgwO,spotify:track:7sBqeFiFmPI9UwvpeWDgwO,122302,1902755,psychedelic; trip-hop; abstract hip-hop; electronic; Hip-Hop,GB,United Kingdom,,100,,,Person,male,2338,7606,,lastfm+mb
Making You Cry,S.Maharba,S.Maharba,Most Forgotten,4,34,26145,plunderphonics,2015-01-31,2:43,False,https://open.spotify.com/track/0YAvIqycrJsil5CdroIPd9,spotify:track:0YAvIqycrJsil5CdroIPd9,122302,1902755,psychedelic; trip-hop; abstract hip-hop; electronic; Hip-Hop,GB,United Kingdom,,100,,,Person,male,1466,4886,,lastfm+mb
M S D,S.Maharba,S.Maharba,Most Forgotten,5,34,26145,plunderphonics,2015-01-31,3:26,False,https://open.spotify.com/track/5RLrSgwgyiHUSZUlYEgy3N,spotify:track:5RLrSgwgyiHUSZUlYEgy3N,122302,1902755,psychedelic; trip-hop; abstract hip-hop; electronic; Hip-Hop,GB,United Kingdom,,100,,,Person,male,347,944,,lastfm+mb
Nervous Osculation,S.Maharba,S.Maharba,Most Forgotten,5,34,26145,plunderphonics,2015-01-31,3:31,False,https://open.spotify.com/track/2kBjwx2O9hxfEWYhOK9fTf,spotify:track:2kBjwx2O9hxfEWYhOK9fTf,122302,1902755,psychedelic; trip-hop; abstract hip-hop; electronic; Hip-Hop,GB,United Kingdom,,100,,,Person,male,1434,3879,,lastfm+mb
limewire,untitled (halo),untitled (halo),limewire (RIP Swirl Remix),5,34,14739,shoegaze,2023-08-04,2:28,False,https://open.spotify.com/track/1EJ3kLSugvc8NSMdvEBpzX,spotify:track:1EJ3kLSugvc8NSMdvEBpzX,101445,1031635,dream pop; slowcore; shoegaze; indie rock; Lo-Fi,,Los Angeles,,100,,,Group,,17693,76552,,lastfm
spiral,untitled (halo),untitled (halo),towncryer,6,34,14739,shoegaze,2023-09-22,2:15,False,https://open.spotify.com/track/19EiT5NhbG87iNUXVCbhLL,spotify:track:19EiT5NhbG87iNUXVCbhLL,101445,1031635,dream pop; slowcore; shoegaze; indie rock; Lo-Fi,,Los Angeles,,100,,,Group,,9995,46986,,lastfm
xiua,untitled (halo),untitled (halo),towncryer,13,34,14739,shoegaze,2023-09-22,1:32,False,https://open.spotify.com/track/2xeh1YKoYHc6wxfQCYXvv7,spotify:track:2xeh1YKoYHc6wxfQCYXvv7,101445,1031635,dream pop; slowcore; shoegaze; indie rock; Lo-Fi,,Los Angeles,,100,,,Group,,6984,28091,,lastfm
sKill isSue,untitled (halo),untitled (halo),headbanger,16,34,14739,shoegaze,2024-11-22,1:56,False,https://open.spotify.com/track/4I8KmwT8IVSzc8tGWyZHAq,spotify:track:4I8KmwT8IVSzc8tGWyZHAq,101445,1031635,dream pop; slowcore; shoegaze; indie rock; Lo-Fi,,Los Angeles,,100,,,Group,,12962,44757,,lastfm
blunt subconscious,untitled (halo),untitled (halo),headbanger,16,34,14739,shoegaze,2024-11-22,2:42,False,https://open.spotify.com/track/3ctVedHNFheNkQiAA5fKJa,spotify:track:3ctVedHNFheNkQiAA5fKJa,101445,1031635,dream pop; slowcore; shoegaze; indie rock; Lo-Fi,,Los Angeles,,100,,,Group,,18039,67241,,lastfm
oblique butterfly,untitled (halo),untitled (halo),towncryer,18,34,14739,shoegaze,2023-09-22,6:36,False,https://open.spotify.com/track/3hmvWYVkf99MBDI05g6VGv,spotify:track:3hmvWYVkf99MBDI05g6VGv,101445,1031635,dream pop; slowcore; shoegaze; indie rock; Lo-Fi,,Los Angeles,,100,,,Group,,8520,34527,,lastfm
Eyes Full of Tears,voyeur,voyeur,Eyes Full of Tears / doomcomplex,18,25,6590,lo-fi indie; shoegaze,2025-04-02,3:31,False,https://open.spotify.com/track/7MKR3GZJsgDukK9OlrLAHn,spotify:track:7MKR3GZJsgDukK9OlrLAHn,59042,277511,heavy metal; noise rock; US MEtal; Garage Rock; pop,GB,United Kingdom,,100,,,Group,,3978,11904,,lastfm+mb
that's honey,untitled (halo),untitled (halo),headbanger,19,34,14739,shoegaze,2024-11-22,3:44,False,https://open.spotify.com/track/0t5ONsZxckUmoEWAz3k3kR,spotify:track:0t5ONsZxckUmoEWAz3k3kR,101445,1031635,dream pop; slowcore; shoegaze; indie rock; Lo-Fi,,Los Angeles,,100,,,Group,,20122,65338,,lastfm
doomcomplex,untitled (halo),untitled (halo),Eyes Full of Tears / doomcomplex,22,34,14739,shoegaze,2025-04-02,3:02,False,https://open.spotify.com/track/5AS5EeRffMblVQAoLCcufc,spotify:track:5AS5EeRffMblVQAoLCcufc,101445,1031635,dream pop; slowcore; shoegaze; indie rock; Lo-Fi,,Los Angeles,,100,,,Group,,6953,21189,,lastfm
Julian 9cm,NINA,NINA,TWINS,0,35,16805,,2020-11-19,0:22,False,https://open.spotify.com/track/4KVd9TBabWsdjkthFHnx1X,spotify:track:4KVd9TBabWsdjkthFHnx1X,306516,4411292,synthwave; eurodance; female vocalists; pop; 90s,US,United States,classical; jazz; folk; american; blues,100,1933,2003,Person,female,89,528,,lastfm+mb
BARDO,NINA,NINA,TWINS,2,35,16805,,2020-11-19,2:33,False,https://open.spotify.com/track/0Wkw8ifmxu6Wd9kbJb3ufW,spotify:track:0Wkw8ifmxu6Wd9kbJb3ufW,306516,4411292,synthwave; eurodance; female vocalists; pop; 90s,US,United States,classical; jazz; folk; american; blues,100,1933,2003,Person,female,893,1693,,lastfm+mb
Offers,NINA,NINA,TWINS,2,35,16805,,2020-11-19,1:32,False,https://open.spotify.com/track/4XgiYh6cepcwNWoICyxodZ,spotify:track:4XgiYh6cepcwNWoICyxodZ,306516,4411292,synthwave; eurodance; female vocalists; pop; 90s,US,United States,classical; jazz; folk; american; blues,100,1933,2003,Person,female,1038,1951,,lastfm+mb
HEART,NINA,NINA,TWINS,2,35,16805,,2020-11-19,1:23,False,https://open.spotify.com/track/2e71GEE0Enwbbt8ilYAZ50,spotify:track:2e71GEE0Enwbbt8ilYAZ50,306516,4411292,synthwave; eurodance; female vocalists; pop; 90s,US,United States,classical; jazz; folk; american; blues,100,1933,2003,Person,female,948,1875,,lastfm+mb
Right breain,NINA,NINA,TWINS,2,35,16805,,2020-11-19,1:45,False,https://open.spotify.com/track/3nvb68xs49w9v8dYJPAEpf,spotify:track:3nvb68xs49w9v8dYJPAEpf,306516,4411292,synthwave; eurodance; female vocalists; pop; 90s,US,United States,classical; jazz; folk; american; blues,100,1933,2003,Person,female,1062,2057,,lastfm+mb
Damiano,NINA,NINA,TWINS,3,35,16805,,2020-11-19,2:10,False,https://open.spotify.com/track/31mHj6VjAcXotaniH5F86w,spotify:track:31mHj6VjAcXotaniH5F86w,306516,4411292,synthwave; eurodance; female vocalists; pop; 90s,US,United States,classical; jazz; folk; american; blues,100,1933,2003,Person,female,1124,1985,,lastfm+mb
⁠Discordia (Live at The Lexington),NINA,NINA,Live at The Lexington,4,35,16805,,2025-12-04,2:30,False,https://open.spotify.com/track/0QvT1pAKNQRA75WwyXl3r5,spotify:track:0QvT1pAKNQRA75WwyXl3r5,306516,4411292,synthwave; eurodance; female vocalists; pop; 90s,US,United States,classical; jazz; folk; american; blues,100,1933,2003,Person,female,95,223,,lastfm+mb
Doctor how?,Sam Fenton,Sam Fenton,The Richest Man In Babylon OST,4,9,476,,2025-05-16,1:32,False,https://open.spotify.com/track/4NMPkibhyOfKEd0hM3WQyd,spotify:track:4NMPkibhyOfKEd0hM3WQyd,3892,31845,UK; indie rock; english; british,GB,United Kingdom,soundtrack; film; film composer; television,100,1950,,Person,male,742,1420,,lastfm+mb
Till the devil gets bored (Live at The Lexington),NINA,NINA,Live at The Lexington,5,35,16805,,2025-12-04,3:23,False,https://open.spotify.com/track/0XHxY90XKjM4EPWm83GMok,spotify:track:0XHxY90XKjM4EPWm83GMok,306516,4411292,synthwave; eurodance; female vocalists; pop; 90s,US,United States,classical; jazz; folk; american; blues,100,1933,2003,Person,female,113,312,,lastfm+mb
Right Hand Driving,NINA,NINA,TWINS,5,35,16805,,2020-11-19,2:22,False,https://open.spotify.com/track/4uT4X5iqTdtO07IsYvN5ga,spotify:track:4uT4X5iqTdtO07IsYvN5ga,306516,4411292,synthwave; eurodance; female vocalists; pop; 90s,US,United States,classical; jazz; folk; american; blues,100,1933,2003,Person,female,2127,4108,,lastfm+mb
Briefcase Of Music (noir2),Double Virgo,Double Virgo,Hardrive Heat Seeking,0,37,20655,shoegaze,2023-08-31,0:24,False,https://open.spotify.com/track/6VlXALa68rZWDwW7ncqhRC,spotify:track:6VlXALa68rZWDwW7ncqhRC,100,474,UK; indie rock; Psychedelic Rock; rock; shoegaze,,London,,100,,,Group,,78,226,,lastfm+mb
Day of the Doxx,Double Virgo,Double Virgo,Nags Head,3,37,20655,shoegaze,2020-10-11,1:50,False,https://open.spotify.com/track/0k8XuPMO4ZTF4dTsxsv0Id,spotify:track:0k8XuPMO4ZTF4dTsxsv0Id,100,474,UK; indie rock; Psychedelic Rock; rock; shoegaze,,London,,100,,,Group,,534,1877,,lastfm+mb
Classy,Double Virgo,Double Virgo,Before the Bar,3,37,20655,shoegaze,2020-11-30,2:13,False,https://open.spotify.com/track/17N4PBAqTi3I3KsXTlfHrG,spotify:track:17N4PBAqTi3I3KsXTlfHrG,100,474,UK; indie rock; Psychedelic Rock; rock; shoegaze,,London,,100,,,Group,,515,1888,,lastfm+mb
Bob and David (Rehearsal),Double Virgo,Double Virgo,Hardrive Heat Seeking,4,37,20655,shoegaze,2023-08-31,2:46,False,https://open.spotify.com/track/78Iq7OBwikBmnLi5dKDMF7,spotify:track:78Iq7OBwikBmnLi5dKDMF7,100,474,UK; indie rock; Psychedelic Rock; rock; shoegaze,,London,,100,,,Group,,940,2981,,lastfm+mb
We Didnt Start the Fire (Was a Gift),Double Virgo,Double Virgo,Hardrive Heat Seeking,4,37,20655,shoegaze,2023-08-31,0:54,False,https://open.spotify.com/track/2myevrQAeaAtVQtAotjyHE,spotify:track:2myevrQAeaAtVQtAotjyHE,100,474,UK; indie rock; Psychedelic Rock; rock; shoegaze,,London,,100,,,Group,,962,3609,,lastfm+mb
Several Snakes,Double Virgo,Double Virgo,Hardrive Heat Seeking,4,37,20655,shoegaze,2023-08-31,1:08,False,https://open.spotify.com/track/0iCvMhl0DBMbXEmMIhbliX,spotify:track:0iCvMhl0DBMbXEmMIhbliX,100,474,UK; indie rock; Psychedelic Rock; rock; shoegaze,,London,,100,,,Group,,1228,3522,,lastfm+mb
Horn,Double Virgo,Double Virgo,Hardrive Heat Seeking,4,37,20655,shoegaze,2023-08-31,1:10,False,https://open.spotify.com/track/3ojTXrB7FcppyqgZS8LDTq,spotify:track:3ojTXrB7FcppyqgZS8LDTq,100,474,UK; indie rock; Psychedelic Rock; rock; shoegaze,,London,,100,,,Group,,1049,3396,,lastfm+mb
Got Held Up - Replies,Double Virgo,Double Virgo,Hardrive Heat Seeking,4,37,20655,shoegaze,2023-08-31,0:35,False,https://open.spotify.com/track/0uOcG4PkNBz5OcLWEx5M2m,spotify:track:0uOcG4PkNBz5OcLWEx5M2m,100,474,UK; indie rock; Psychedelic Rock; rock; shoegaze,,London,,100,,,Group,,1218,3900,,lastfm+mb
Noir1,Double Virgo,Double Virgo,Hardrive Heat Seeking,4,37,20655,shoegaze,2023-08-31,0:52,False,https://open.spotify.com/track/0mtp8y3Ecv2qnJg1r6D22P,spotify:track:0mtp8y3Ecv2qnJg1r6D22P,100,474,UK; indie rock; Psychedelic Rock; rock; shoegaze,,London,,100,,,Group,,1035,3346,,lastfm+mb
Cold Turkey,Michael Angelo,Michael Angelo,Michael Angelo Live/ The Crossings of Mackinaw,0,39,1765,,1999-06-29,4:05,False,https://open.spotify.com/track/548A5Jouf3K09g1YHrOPBp,spotify:track:548A5Jouf3K09g1YHrOPBp,103464,609946,guitar virtuoso; instrumental; guitar; rock; metal,JP,Japan,visual kei,100,2006,,Group,,455,625,,lastfm+mb
Lonesome Town,Michael Angelo,Michael Angelo,Silly Little Game,0,39,1765,,1999-12-06,3:28,False,https://open.spotify.com/track/5ftAQ6jBtNFcAVtRKF1UDN,spotify:track:5ftAQ6jBtNFcAVtRKF1UDN,103464,609946,guitar virtuoso; instrumental; guitar; rock; metal,JP,Japan,visual kei,100,2006,,Group,,546,710,,lastfm+mb
Turn That Thing Down,Michael Angelo,Michael Angelo,Anonymous-02,0,39,1765,,2010-01-01,4:44,False,https://open.spotify.com/track/1YsHnlarDZHu5ST551RQ36,spotify:track:1YsHnlarDZHu5ST551RQ36,103464,609946,guitar virtuoso; instrumental; guitar; rock; metal,JP,Japan,visual kei,100,2006,,Group,,16,19,,lastfm+mb
Junior,Michael Angelo,Michael Angelo,Silly Little Game,0,39,1765,,1999-12-06,4:04,False,https://open.spotify.com/track/4EZbhKgz7DJ44brOSuTVYU,spotify:track:4EZbhKgz7DJ44brOSuTVYU,103464,609946,guitar virtuoso; instrumental; guitar; rock; metal,JP,Japan,visual kei,100,2006,,Group,,917,1244,,lastfm+mb
Lay Back In The Arms Of Someone,Michael Angelo,Michael Angelo,"""You Name It""",0,39,1765,,2011-07-20,3:42,False,https://open.spotify.com/track/0c0jYBbIkce9Qxj6KTfjqF,spotify:track:0c0jYBbIkce9Qxj6KTfjqF,103464,609946,guitar virtuoso; instrumental; guitar; rock; metal,JP,Japan,visual kei,100,2006,,Group,,17,20,,lastfm+mb
Make You Move - Original Mix,Michael Angelo,Michael Angelo,Make You Move,0,39,1765,,2014-02-18,5:25,False,https://open.spotify.com/track/3l4BfvhmqX3HXajnYrStD7,spotify:track:3l4BfvhmqX3HXajnYrStD7,103464,609946,guitar virtuoso; instrumental; guitar; rock; metal,JP,Japan,visual kei,100,2006,,Group,,2,8,,lastfm+mb
Cat Out of the Bag,Michael Angelo,Michael Angelo,Silly Little Game,0,39,1765,,1999-12-06,4:07,False,https://open.spotify.com/track/3i17BM6EgNVPoHYxoftK0C,spotify:track:3i17BM6EgNVPoHYxoftK0C,103464,609946,guitar virtuoso; instrumental; guitar; rock; metal,JP,Japan,visual kei,100,2006,,Group,,596,772,,lastfm+mb
Carnival Town,Michael Angelo,Michael Angelo,Anonymous-02,0,39,1765,,2010-01-01,4:55,False,https://open.spotify.com/track/6A4K4Ue20SNTjw7vLHnB9O,spotify:track:6A4K4Ue20SNTjw7vLHnB9O,103464,609946,guitar virtuoso; instrumental; guitar; rock; metal,JP,Japan,visual kei,100,2006,,Group,,5,6,,lastfm+mb
Doomsday #5 with Izzy Goldbow,Samba Jean-Baptiste,Samba Jean-Baptiste,Doomsday #5 with Izzy Goldbow,11,41,10533,,2023-12-29,2:46,False,https://open.spotify.com/track/5vMfO61DleSsg9Lhu1sPJi,spotify:track:5vMfO61DleSsg9Lhu1sPJi,56324,1177825,singer-songwriter; indie; Brooklyn; alternative; indie folk,FR,France,classical; composer; baroque; french composer,100,1632,1687,Person,male,1016,3353,,lastfm+mb
+ad,Samba Jean-Baptiste,Samba Jean-Baptiste,Cardinal,17,41,10533,,2023-09-29,0:38,False,https://open.spotify.com/track/2fgGwQFp7iIqzYzlch83nH,spotify:track:2fgGwQFp7iIqzYzlch83nH,56324,1177825,singer-songwriter; indie; Brooklyn; alternative; indie folk,FR,France,classical; composer; baroque; french composer,100,1632,1687,Person,male,0,0,,lastfm+mb
Storytime,Samba Jean-Baptiste,Samba Jean-Baptiste,Cardinal,19,41,10533,,2023-09-29,1:11,False,https://open.spotify.com/track/5AGQi09U7gJal9jgAJBpCe,spotify:track:5AGQi09U7gJal9jgAJBpCe,56324,1177825,singer-songwriter; indie; Brooklyn; alternative; indie folk,FR,France,classical; composer; baroque; french composer,100,1632,1687,Person,male,3219,13833,,lastfm+mb
Quick Before Something Drastic Happens,Samba Jean-Baptiste,Samba Jean-Baptiste,Cardinal,20,41,10533,,2023-09-29,1:59,False,https://open.spotify.com/track/5XHB0Kzm3VtABS14PGJoFN,spotify:track:5XHB0Kzm3VtABS14PGJoFN,56324,1177825,singer-songwriter; indie; Brooklyn; alternative; indie folk,FR,France,classical; composer; baroque; french composer,100,1632,1687,Person,male,3218,15690,,lastfm+mb
Window Seat,Samba Jean-Baptiste,Samba Jean-Baptiste,Cardinal,20,41,10533,,2023-09-29,3:08,False,https://open.spotify.com/track/43V7gqy4xqo5BMaLnDGO8h,spotify:track:43V7gqy4xqo5BMaLnDGO8h,56324,1177825,singer-songwriter; indie; Brooklyn; alternative; indie folk,FR,France,classical; composer; baroque; french composer,100,1632,1687,Person,male,3135,14021,,lastfm+mb
Uptown Lovebug,Samba Jean-Baptiste,Samba Jean-Baptiste,Cardinal,20,41,10533,,2023-09-29,2:14,False,https://open.spotify.com/track/5Gyiu4WP7PoSlN5o8iPXey,spotify:track:5Gyiu4WP7PoSlN5o8iPXey,56324,1177825,singer-songwriter; indie; Brooklyn; alternative; indie folk,FR,France,classical; composer; baroque; french composer,100,1632,1687,Person,male,3313,18568,,lastfm+mb
Song 6,Samba Jean-Baptiste,Samba Jean-Baptiste,Cardinal,21,41,10533,,2023-09-29,1:02,False,https://open.spotify.com/track/6gXgWEhRtMCFapvRAPqvrd,spotify:track:6gXgWEhRtMCFapvRAPqvrd,56324,1177825,singer-songwriter; indie; Brooklyn; alternative; indie folk,FR,France,classical; composer; baroque; french composer,100,1632,1687,Person,male,4060,20653,,lastfm+mb
Luca's Song,Samba Jean-Baptiste,Samba Jean-Baptiste,Cardinal,21,41,10533,,2023-09-29,2:10,False,https://open.spotify.com/track/4xESCLPokjlWdRWFVNP9WO,spotify:track:4xESCLPokjlWdRWFVNP9WO,56324,1177825,singer-songwriter; indie; Brooklyn; alternative; indie folk,FR,France,classical; composer; baroque; french composer,100,1632,1687,Person,male,3954,17975,,lastfm+mb
Better Now,Samba Jean-Baptiste,Samba Jean-Baptiste,Cardinal,21,41,10533,,2023-09-29,0:39,False,https://open.spotify.com/track/3UlimpsWhwoT4bb52RHiQk,spotify:track:3UlimpsWhwoT4bb52RHiQk,56324,1177825,singer-songwriter; indie; Brooklyn; alternative; indie folk,FR,France,classical; composer; baroque; french composer,100,1632,1687,Person,male,3136,17264,,lastfm+mb
Running to the Nearest Body of Water,Samba Jean-Baptiste,Samba Jean-Baptiste,Cardinal,22,41,10533,,2023-09-29,2:23,False,https://open.spotify.com/track/6PCIlrpzMMBAWuTzR0ieaF,spotify:track:6PCIlrpzMMBAWuTzR0ieaF,56324,1177825,singer-songwriter; indie; Brooklyn; alternative; indie folk,FR,France,classical; composer; baroque; french composer,100,1632,1687,Person,male,6266,22604,,lastfm+mb
Black Toms,Pedro Vian,Pedro Vian,Black Toms,2,10,2330,idm,2015-07-19,7:04,False,https://open.spotify.com/track/5QedLLuD9SDizOnN6iOTBY,spotify:track:5QedLLuD9SDizOnN6iOTBY,7971,38544,House; ambient; techno; electronic; experimental,,Barcelona,,100,,,Person,male,473,807,,lastfm+mb
Cops de Cap - Pye Corner Audio Remix,Pedro Vian,Pedro Vian; Pye Corner Audio,Black Toms,2,10,2330,idm,2015-07-19,6:31,False,https://open.spotify.com/track/5URbOBvjVnrSYRvGcdhnkI,spotify:track:5URbOBvjVnrSYRvGcdhnkI,7971,38544,House; ambient; techno; electronic; experimental,,Barcelona,,100,,,Person,male,481,882,,lastfm+mb
Serious,Inga Copeland,Inga Copeland,Because I'm Worth It,9,44,29720,,2014-06-02,2:04,False,https://open.spotify.com/track/2GjMG2NwzZU80ZJ8vpv1ff,spotify:track:2GjMG2NwzZU80ZJ8vpv1ff,62133,565579,electronic; experimental; indie; idm; trap,GB,United Kingdom,,100,,,Person,female,7813,18368,,lastfm+mb
l'oreal,Inga Copeland,Inga Copeland,Because I'm Worth It,9,44,29720,,2014-06-02,3:48,False,https://open.spotify.com/track/3de2wP5wOf3bWWzVx2RtkK,spotify:track:3de2wP5wOf3bWWzVx2RtkK,62133,565579,electronic; experimental; indie; idm; trap,GB,United Kingdom,,100,,,Person,female,5363,13413,,lastfm+mb
Inga,Inga Copeland,Inga Copeland,Because I'm Worth It,10,44,29720,,2014-06-02,2:52,False,https://open.spotify.com/track/5zRQiPjcOtDfIiRbOGXSlp,spotify:track:5zRQiPjcOtDfIiRbOGXSlp,62133,565579,electronic; experimental; indie; idm; trap,GB,United Kingdom,,100,,,Person,female,5841,15644,,lastfm+mb
Faith OG X,Inga Copeland,Inga Copeland,Because I'm Worth It,11,44,29720,,2014-06-02,5:21,False,https://open.spotify.com/track/38gjAo4CH4cOSQArxaRsDC,spotify:track:38gjAo4CH4cOSQArxaRsDC,62133,565579,electronic; experimental; indie; idm; trap,GB,United Kingdom,,100,,,Person,female,7078,16435,,lastfm+mb
So Far so Clean,Inga Copeland,Inga Copeland,"Don't Look Back, That's Not Where You're Going",11,44,29720,,2013-03-04,3:52,False,https://open.spotify.com/track/411zFepQWcA2sf5gzA8WpU,spotify:track:411zFepQWcA2sf5gzA8WpU,62133,565579,electronic; experimental; indie; idm; trap,GB,United Kingdom,,100,,,Person,female,8566,29352,,lastfm+mb
Speak,Inga Copeland,Inga Copeland,"Don't Look Back, That's Not Where You're Going",12,44,29720,,2013-03-04,2:38,False,https://open.spotify.com/track/10L2Ng2XWjJHqgU1L5BLUu,spotify:track:10L2Ng2XWjJHqgU1L5BLUu,62133,565579,electronic; experimental; indie; idm; trap,GB,United Kingdom,,100,,,Person,female,8023,28234,,lastfm+mb
my little tony,bar italia,bar italia,worlds greatest emoter,3,46,90872,lo-fi indie,2023-10-26,2:59,False,https://open.spotify.com/track/4FYezNxMEWQvi8VilxQEPA,spotify:track:4FYezNxMEWQvi8VilxQEPA,272467,9263756,indie rock; Lo-Fi; post-punk; hypnagogic pop; experimental,,London,indie rock; noise pop; post-punk revival; hypnagogic pop; slacker rock,100,2019,,Group,,57983,310749,,lastfm+mb
Nurse!,bar italia,bar italia,changer,4,46,90872,lo-fi indie,2023-05-15,3:48,False,https://open.spotify.com/track/46W9MkAbpoNwI3jIv4ytDx,spotify:track:46W9MkAbpoNwI3jIv4ytDx,272467,9263756,indie rock; Lo-Fi; post-punk; hypnagogic pop; experimental,,London,indie rock; noise pop; post-punk revival; hypnagogic pop; slacker rock,100,2019,,Group,,76465,511985,,lastfm+mb
Jelsy,bar italia,bar italia,worlds greatest emoter,5,46,90872,lo-fi indie,2023-10-26,3:48,True,https://open.spotify.com/track/5kEC1M9TLTT9aF4lEOOLA7,spotify:track:5kEC1M9TLTT9aF4lEOOLA7,272467,9263756,indie rock; Lo-Fi; post-punk; hypnagogic pop; experimental,,London,indie rock; noise pop; post-punk revival; hypnagogic pop; slacker rock,100,2019,,Group,,52433,250590,,lastfm+mb
punkt,bar italia,bar italia,changer,6,46,90872,lo-fi indie,2023-05-15,2:25,True,https://open.spotify.com/track/5g1BKtgpnNOPwJdRZMH2oU,spotify:track:5g1BKtgpnNOPwJdRZMH2oU,272467,9263756,indie rock; Lo-Fi; post-punk; hypnagogic pop; experimental,,London,indie rock; noise pop; post-punk revival; hypnagogic pop; slacker rock,100,2019,,Group,,61721,403846,,lastfm+mb
Cowbella,bar italia,bar italia,omni shambles,8,46,90872,lo-fi indie,2025-10-15,4:23,False,https://open.spotify.com/track/2voh0BYouiwRa9nmKhSX2l,spotify:track:2voh0BYouiwRa9nmKhSX2l,272467,9263756,indie rock; Lo-Fi; post-punk; hypnagogic pop; experimental,,London,indie rock; noise pop; post-punk revival; hypnagogic pop; slacker rock,100,2019,,Group,,27930,121322,,lastfm+mb
sounds like you had to be there,bar italia,bar italia,The Tw*ts,11,46,90872,lo-fi indie,2024-06-05,3:13,False,https://open.spotify.com/track/6lUl6mA6tz4MmbjORCokSd,spotify:track:6lUl6mA6tz4MmbjORCokSd,272467,9263756,indie rock; Lo-Fi; post-punk; hypnagogic pop; experimental,,London,indie rock; noise pop; post-punk revival; hypnagogic pop; slacker rock,100,2019,,Group,,17782,75748,,lastfm+mb
worlds greatest emoter,bar italia,bar italia,worlds greatest emoter,11,46,90872,lo-fi indie,2023-10-26,2:54,True,https://open.spotify.com/track/6cjffqe2ghES5XsGAL9TlT,spotify:track:6cjffqe2ghES5XsGAL9TlT,272467,9263756,indie rock; Lo-Fi; post-punk; hypnagogic pop; experimental,,London,indie rock; noise pop; post-punk revival; hypnagogic pop; slacker rock,100,2019,,Group,,37274,182665,,lastfm+mb
rooster,bar italia,bar italia,omni shambles,12,46,90872,lo-fi indie,2025-10-15,5:35,False,https://open.spotify.com/track/6cONaTUsal5FZ2gZy0CghF,spotify:track:6cONaTUsal5FZ2gZy0CghF,272467,9263756,indie rock; Lo-Fi; post-punk; hypnagogic pop; experimental,,London,indie rock; noise pop; post-punk revival; hypnagogic pop; slacker rock,100,2019,,Group,,24429,97821,,lastfm+mb
Keyholesurgery,bar italia,bar italia,Quarrel,13,46,90872,lo-fi indie,2020-09-04,1:01,False,https://open.spotify.com/track/5XZDqEfUpWNRO5jv6ZX3H6,spotify:track:5XZDqEfUpWNRO5jv6ZX3H6,272467,9263756,indie rock; Lo-Fi; post-punk; hypnagogic pop; experimental,,London,indie rock; noise pop; post-punk revival; hypnagogic pop; slacker rock,100,2019,,Group,,12312,40906,,lastfm+mb
kenzle rose,bar italia,bar italia,ANGELICA PILLED,14,46,90872,lo-fi indie,2020-11-12,1:40,False,https://open.spotify.com/track/7zjzpxgDYl9wHA5SR7svJT,spotify:track:7zjzpxgDYl9wHA5SR7svJT,272467,9263756,indie rock; Lo-Fi; post-punk; hypnagogic pop; experimental,,London,indie rock; noise pop; post-punk revival; hypnagogic pop; slacker rock,100,2019,,Group,,7859,28951,,lastfm+mb
Lahey drunsfeld,bar italia,bar italia,bedhead,14,46,90872,lo-fi indie,2021-03-26,1:01,False,https://open.spotify.com/track/4YLQcD9NaWqxQduDaBkGYD,spotify:track:4YLQcD9NaWqxQduDaBkGYD,272467,9263756,indie rock; Lo-Fi; post-punk; hypnagogic pop; experimental,,London,indie rock; noise pop; post-punk revival; hypnagogic pop; slacker rock,100,2019,,Group,,9695,30491,,lastfm+mb
Fundraiser,bar italia,bar italia,rooster,14,46,90872,lo-fi indie,2025-09-17,3:39,False,https://open.spotify.com/track/3fvEIz2u2b5ghR0uCYwpG6,spotify:track:3fvEIz2u2b5ghR0uCYwpG6,272467,9263756,indie rock; Lo-Fi; post-punk; hypnagogic pop; experimental,,London,indie rock; noise pop; post-punk revival; hypnagogic pop; slacker rock,100,2019,,Group,,45075,207340,,lastfm+mb
Still Above,mark william lewis,mark william lewis,Skeletons Coupling,9,48,36573,,2025-08-21,2:28,False,https://open.spotify.com/track/6ycrZPvXTD6vApq0bGOZow,spotify:track:6ycrZPvXTD6vApq0bGOZow,203932,3925686,dream pop; art pop; Neo-Psychedelia; hypnagogic pop; indie,,,,100,1931,,Person,male,27001,91210,,lastfm+mb
